,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
376,7355,7356,2021-01-15 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. NELTA MULTI GRACIA,JL.MENTENG NIAGA METLAND MENTENG BLOK J 7 NO.1 UJUNG MENTENG CAKUNG,ID - Indonesia,.,.,.,.,RESZON DIAGNOSTICS,"I-G-1, GRD FLR BLK I ,PARKLANE COMMERCIAL HUB, 21 JLN SS7/26",Malaysia,0.0,24.22,USD,0.12,Kg.,46.1,Kg.,12.0,PCE,"COVID-19 RAPID ANTIGEN TEST (WITH NASOPHARYNGEAL SWAB), 25 T/KIT -",0,PK,,,,,SOEKARNO-HATTA (U),KUALA LUMPUR,MYINDO AIRLINES,,0,,,Malaysia,,,,,,,,7356,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,swab,nasopharyngeal,rapid | antigen,swab,nasopharyngeal,rapid | antigen,rapid | antigen,swab,nasopharyngeal,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,rapid | antigen,swab | antigen,rapid | antigen,rapid","{'antigen': 4, 'swab': 4, 'nasopharyngeal': 4, 'rapid': 4} | {'antigen': 4, 'swab': 4, 'nasopharyngeal': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'swab': 4, 'nasopharyngeal': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'swab': 4} | {'antigen': 4, 'rapid': 4} | {'antigen': 4, 'rapid': 4}","reszon,diagnostics","{'reszon': 20, 'diagnostics': '1ea'}",8.0,5.25,18.5,836 | 828 | 171 | 181 | 209 | 550 | 618 | 648 | 1245 | 613 | 1243 | 643 | 192 | 1074 | 185,581,581
377,7360,7361,2021-01-15 03:00:00,38220090,Lain-lain,PT. TRIPATRIA ANDALAN MEDIKA,"JL. MUSI NO.37,KEL.CIDENG,KEC.GAMBIR,KOTAM.JAKARTA PUSAT",ID - Indonesia,.,.,.,.,BODITECH MED INC,"43, GEODUDANJI 1-GIL,DONGNAE-MYEON,CHUNCHEON-SI GA",South Korea,0.0,123000.0,USD,564.0,Kg.,564.0,Kg.,1000.0,BX,AFIAS COVID-19 AB,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,7361,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,afias | afias,{'afias': 20} | {'afias': 20},"med,boditech | med,boditech","{'boditech': 20, 'med': '1ea'} | {'boditech': 20, 'med': '1ea'}",6.666666666666667,21.0,52.0,29 | 28,30 | 329,30
378,7364,7365,2021-01-15 03:00:00,38220090,Lain-lain,PT. JAFAREL MEDIATICS,"JL. KENDAL NO.6 A, KEL. MENTENG. KEC,MENTENG, JAKARTA PUSAT",ID - Indonesia,.,.,.,.,"XIAMEN BOSON BIOTECH CO.,LTD","90-94 TIANFENG ROAD,JIMEI NORTH INDUSTRIAL PARK",China,0.0,2895.0,USD,15.0,Kg.,15.0,Kg.,1000.0,PCE,"DALF BN SARS-COV-2 ANTIGEN DROP TEST, KEMASAN DUS, KIT, ISI 20 TES DAN 25 TES BAIK & BARU",0,CT,,,,,SOEKARNO-HATTA (U),XIAMEN,CHINA AIRLINES,,0,,,China,,,,,,,,7365,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,antigen | antigen,{'antigen': 4} | {'antigen': 4},"boson,biotech,xiamen | boson,biotech,xiamen | boson,biotech,xiamen","{'boson': 20, 'biotech,xiamen': '1ea'} | {'boson': 20, 'biotech,xiamen': '1ea'} | {'boson': 20, 'biotech,xiamen': '1ea'}",4.0,22.0,24.666666666666668,44 | 187,840 | 846 | 906,559
379,7381,7382,2021-01-14 03:00:00,38220090,Lain-lain,PT. MACROCITRA ARDANASEJATI,RUKAN TAMAN MERUYA BLOK M-65 JAKARTA 11620 INDONESIA,ID - Indonesia,.,.,.,.,"HANGZHOU BIOTEST BIOTECH CO., LTD","17 FUTAI ROAD ZHONGTAI STREET,YUHANG DISTRICT HANG",China,0.0,557775.0,CNY,696.0,Kg.,696.0,Kg.,50000.0,PCE,RIGHTSIGN COVID-19 ANTIGEN RAPID TEST CASSETTE (NASOPHARYNGEAL SWAB),0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,,0,,,China,,,,,,,,7382,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"cassette,rapid,antigen,nasopharyngeal,swab","{'rapid': 4, 'antigen': 4, 'nasopharyngeal': 4, 'swab': 4, 'cassette': 1}","biotest,biotech,hangzhou | biotest,biotech,hangzhou","{'biotest_biotech': 20, 'hangzhou': 20} | {'biotest_biotech': 20, 'hangzhou': 20}",17.0,40.0,82.0,181,394 | 414,414
380,7382,7383,2021-01-14 03:00:00,38220090,Lain-lain,PT. GENBODY INDONESIA SEJAHTERA,"RUKO SEGITIGA MAS KAV. H-6, JL. A. YANI NO.221-223, BANDUNG, JAWA BARA",ID - Indonesia,.,.,.,.,GENBODY INC.,3-18- EOPSEONG2GIL SEOBUK-GU. CHEONAN CHUNGNAM 310,South Korea,0.0,1156731.95,USD,5482.0,Kg.,5482.0,Kg.,12000.0,KT,"GENBODY COVID-19 AG, DUS ISI 25 TES",0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,7383,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,genbody","{'genbody': 20, 'ag': 4}",genbody | genbody,{'genbody': 20} | {'genbody': 20},24.0,20.0,64.0,297,298 | 299,298
381,7419,7420,2021-01-14 03:00:00,38220090,Lain-lain,PT. PRIMACO UNITAMA,"RUKAN GRAHA CEMPAKA MAS BLOK B NO. 17 SUMUR BATU, KEMAYORAN, JAKARTA",ID - Indonesia,.,.,.,.,"SHANGHAI WELSO TECHNOLOGY CO., LTD","NO. 1701 CHUANSHA RD, PUDONG, SHANGHAI",China,0.0,52183.55,USD,300.0,Kg.,302.0,Kg.,20000.0,PCE,CORONAVIRUS (SARS-COV-2) ANTIGEN RAPID TEST KIT -,20,PK,,,,,SOEKARNO-HATTA (U),BEIJING,EVA AIRWAYS,,0,,,China,,,,,,,,7420,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"antigen,coronavirus,rapid","{'antigen': 4, 'rapid': 4, 'coronavirus': '1ea'}","technology,co | technology,co | technology,co | technology,co | technology | co | technology | co | technology | technology | co","{'technology,co': '1ea'} | {'technology,co': '1ea'} | {'technology,co': '1ea'} | {'technology,co': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'co': '1ea'} | {'technology': '1ea'} | {'technology': '1ea'} | {'co': '1ea'}",9.0,0.5,10.0,139,16 | 958 | 959 | 455 | 933 | 520 | 897 | 903 | 384 | 819 | 956,455
382,7424,7425,2021-01-14 03:00:00,38220090,Lain-lain,PT ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,N.A.,BERLIN GERMANY",Germany,0.0,32807.41,EUR,4.95,Kg.,5.5,Kg.,400.0,PCE,SARS-COV (COVID19) N-GENE,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,K-MILE AIR,,0,,,Germany,,,,,,,,7425,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,gene,{'gene': '1ea'},,,1.0,0.0,1.0,639,,639
383,7449,7450,2021-01-14 03:00:00,38220090,Lain-lain,PT.ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,9814608000.0,IDR,2360.0,Kg.,3776.0,Kg.,4320.0,PCE,09327592190   SARS-COV-2 RAPID AG TEST 25T.(EN),0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES AIRLINE,,0,,,North Korea,,,,,,,,7450,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,rapid | ag,rapid | ag,rapid","{'ag': 4, 'rapid': 4} | {'ag': 4, 'rapid': 4} | {'ag': 4, 'rapid': 4}","diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",8.0,21.0,46.0,549 | 1122 | 156,131 | 132 | 133 | 252 | 256 | 643 | 647,643
384,7455,7456,2021-01-14 03:00:00,38220090,Lain-lain,PT.ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,5888764800.0,IDR,1416.0,Kg.,3776.0,Kg.,2592.0,PCE,09327592190   SARS-COV-2 RAPID AG TEST 25T.(EN),0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES AIRLINE,,0,,,North Korea,,,,,,,,7456,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,rapid | ag,rapid | ag,rapid","{'ag': 4, 'rapid': 4} | {'ag': 4, 'rapid': 4} | {'ag': 4, 'rapid': 4}","diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",8.0,21.0,46.0,549 | 1122 | 156,131 | 132 | 133 | 252 | 256 | 643 | 647,643
385,7467,7468,2021-01-14 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,183111.0,USD,561.0,Kg.,561.0,Kg.,900.0,KT,"XPRSARS-COV2-10 KIT, XPRESS, SARS-COV-2, 10 TEST",0,CT,,,,,SOEKARNO-HATTA (U),ARLANDA APT/STOCKHOLM,QATAR AIRWAYS,,0,,,Sweden,,,,,,,,7468,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"cov2,xpress,10","{'10,xpress,cov2': '1ea'}",cepheid,{'cepheid': 20},0.6,20.0,41.0,789,759,759
386,7541,7542,2021-01-14 03:00:00,38220090,Lain-lain,PT. SAIPEM INDONESIA,"ALAMANDA TOWER LT. 3, JL. TB. SIMATUPANG KAV. 23-24, CILANDAK BARAT,",ID - Indonesia,.,.,.,.,SAIPEM S.P.A.,"VIA MARTIRI DI CEFALONIA, 67 20097 SAN DONATO MOLA",Italy,0.0,4442.28,EUR,2.81,Kg.,20.0,Kg.,6.0,BX,ENZYOMATIC TEST LUMIRADX SARS-COV-2 AG TEST STRIP KIT (CODICE:L016000101048),0,PK,,,,,SOEKARNO-HATTA (U),MALPENSA APT/MILANO,ETIHAD AIRWAYS,,0,,,Italy,,,,,,,,7542,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,lumiradx","{'ag': 4, 'lumiradx': '1ea'}",spa | spa,{'spa': '1ea'} | {'spa': '1ea'},5.0,0.5,5.0,391,378 | 981,378 | 391
387,7567,7568,2021-01-14 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. TRIMITRA WISESA ABADI,KOMPLEK PERTOKOAN LINDETEVES TRADE CENTER LT.2 BLOK C 43 NO.27-28 JL.,ID - Indonesia,.,.,.,.,"KIN & COMPANY CO., LTD","4F MIJOO PLAZA, SUNGNAM-DAERO 343 BEONGIL 12-8,",South Korea,0.0,205720.0,USD,76.0,Kg.,76.0,Kg.,20000.0,PCE,LILIF COVID-19 MULTI REAL-TIME RT-PCR BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,United States,,,,,,,,7568,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"time,real,lilif,multi","{'time,real,lilif,multi': '1ea'}",co | co | co,{'co': '1ea'} | {'co': '1ea'} | {'co': '1ea'},4.0,0.5,4.0,1349,520 | 903 | 956,1349
388,7615,7616,2021-01-13 03:00:00,38220090,Lain-lain,PT.ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,87631500.0,IDR,21.25,Kg.,1836.0,Kg.,15.0,PCE,9203079190 ANTI-SARS-COV-2 ELECSYS E2G 300,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,7616,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"anti,elecsys,e2g","{'anti': 20, 'elecsys': 20, 'e2g': '1ea'}","diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",41.0,21.0,103.0,911,131 | 132 | 133 | 252 | 256 | 643 | 647,911
389,7629,7630,2021-01-13 03:00:00,38220090,Lain-lain,PT. INTERSKALA MEDIKA INDONESIA,"GREEN SEDAYU BIZ PARK BLOK DM 9/62, JALAN DAAN MOGOT KM.18, KEL. KALID",ID - Indonesia,.,.,.,.,"ANHUI DEEPBLUE MEDICAL TECHNOLOGY CO.,LT",ADD:1#. D ZONE FOUR FLOOR. PEARL  INDUSTRIAL PARK,China,0.0,490409.55,USD,3623.0,Kg.,3942.0,Kg.,250000.0,PCE,DEEPBLUE COVID-19 (SARS-COV-2) ANTIGEN TEST KIT (COLLOIDAL GOLD),200,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,CI504,,0,,,China,,,,,,,,7630,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"gold,antigen,colloidal | gold,antigen,colloidal","{'antigen': 4, 'gold,colloidal': '1ea'} | {'antigen': 4, 'gold,colloidal': '1ea'}","technology,anhui,medical,deepblue | technology,anhui,medical,deepblue | technology,anhui,medical,deepblue | technology,anhui,medical,deepblue","{'anhui': 20, 'deepblue': 20, 'technology,medical': '1ea'} | {'anhui': 20, 'deepblue': 20, 'technology,medical': '1ea'} | {'anhui': 20, 'deepblue': 20, 'technology,medical': '1ea'} | {'anhui': 20, 'deepblue': 20, 'technology,medical': '1ea'}",6.0,42.0,90.0,625 | 611,148 | 149 | 147 | 146,148 | 146
390,7683,7684,2021-01-13 03:00:00,38220090,Lain-lain,PT. SINERGI LINTAS NUSANTARA,"GEDUNG KANTOR TAMAN E.3.3 UNIT C8, JL. DR. IDE ANAK AGUNG GDE AGUNG LO",ID - Indonesia,.,.,.,.,QINGDAO HUANWAN JINBO MEDICAL TECHNOLOGY,"ROOM 308, BUILDING, NO.106, JINGKOU ROAD, LICHANG",China,0.0,52104.0,USD,6.3,Kg.,84.0,Kg.,10080.0,PCE,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DETECTION KIT (FLUORESCENCE PCR) BAIK/BARU,10,CT,,,,,SOEKARNO-HATTA (U),QINGDAO,ALL NIPPON AIRWAY,,0,,,China,,,,,,,,7684,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"acid,detection,nucleic,fluorescence,pcr | coronavirus,novel,detection,fluorescence,2019","{'detection': 1, 'pcr,fluorescence,nucleic,acid': '1ea'} | {'detection': 1, 'fluorescence,coronavirus,novel,2019': '1ea'}",qingdao | qingdao | qingdao,{'qingdao': 20} | {'qingdao': 20} | {'qingdao': 20},5.0,6.666666666666667,11.0,933 | 1054,152 | 153 | 898,933
391,7692,7693,2021-01-13 03:00:00,38220090,Lain-lain,PT.ROCHE INDONESIA,"GEDUNG AIA CENTRAL LT 32,33,35,36,JL JEND SUDIRMAN KAV 48A KEL KARET S",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ / SWITZERLAND,Switzerland,0.0,2336820000.0,IDR,566.73,Kg.,1836.0,Kg.,600.0,PCE,9203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX AIRLINE,,0,,,Germany,,,,,,,,7693,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"anti,elecsys","{'anti': 20, 'elecsys': 20}","diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche | diagnostics,roche","{'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'} | {'roche': 20, 'diagnostics': '1ea'}",40.0,21.0,87.0,777,131 | 132 | 133 | 252 | 256 | 643 | 647,777
392,7733,7734,2021-01-13 03:00:00,38220090,Lain-lain,PT. KARYA PUTRA ANDALAN,JL. RAYA I GUSTI NGURAH RAI KAV. A1 NO. 11  LT.1  GUNUNG ANYAR-SURABAYA,ID - Indonesia,.,.,.,.,IVAYA BIO INDUSTRY CO LTD,"801-819, 33 DONGBAEK 3-RD 11 BEON-GIL, GIHEUNG-GU, YONGIN-SI GYEONGGI-DO,KOREA",South Korea,0.0,136445.76,USD,38.01,Kg.,59.0,Kg.,219.0,PCE,WIZ DX COVID-19 CRYSTAL MIX PCR,6,PK,,,,,JUANDA (U)-SURABAYA,INCHEON INTL APT/SEOUL,SINGAPORE AIRLINES,,0,,,North Korea,,,,,,,,7734,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,wiz,{'wiz': 20},bio | bio | bio | bio | co | co | bio | bio | bio | bio | bio | bio | bio | bio | co | bio,{'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'co': '1ea'} | {'co': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'co': '1ea'} | {'bio': '1ea'},5.0,0.5,10.5,801,544 | 62 | 108 | 109 | 520 | 903 | 368 | 367 | 366 | 369 | 419 | 352 | 702 | 214 | 956 | 110,801
393,7747,7748,2021-01-13 03:00:00,38220090,Lain-lain,PT MITRA BAHAGIA CITRA MEDIKA,JL.RAYA KALIRUNGKUT 27 BLOK C/63 KALIRUNGKUT,ID - Indonesia,.,.,.,.,"SHENZHEN TISENC MEDICAL DEVICES CO.,LTD","C/O RONGI HK LTD.┬╢FLAT/RM 326, 3/F, GENPLAS FACTORY BLDG, 56 HOI YUEN ROAD, KWUN TONG, HONG KONG",Hong Kong,0.0,11340.0,USD,166.45,Kg.,784.0,Kg.,140.0,KT,2019-NCOV IGM - 60TEST/KIT,40,CT,,,,,JUANDA (U)-SURABAYA,HONG KONG,GARUDA INDONESIA,,0,,,China,,,,,,,,7748,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,igm,{'igm': 4},medical | medical | medical | medical | medical | medical,{'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'} | {'medical': '1ea'},4.0,0.5,4.0,1076,104 | 731 | 545 | 546 | 565 | 741,1076
394,7750,7751,2021-01-13 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BIOTEK INTI KORPORINDO,KOMP.DUTA MERLIN BLOK.D11-13 JALAN GAJAH MADA NO.3-5,ID - Indonesia,.,.,.,.,RAPIGEN INC.,"3~F4,16 LS-RO,91 BEON-GIL,DONGAN-GU,ANYANG-SI,GYEO",South Korea,0.0,16723.2,USD,72.8,Kg.,81.0,Kg.,5200.0,PCE,BIOCREDIT COVID-19 AG -,7,CT,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,7751,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,biocredit | ag,biocredit","{'biocredit': 20, 'ag': 4} | {'biocredit': 20, 'ag': 4}",rapigen | rapigen | rapigen,{'rapigen': 20} | {'rapigen': 20} | {'rapigen': 20},24.0,20.0,88.0,87 | 1042,87 | 89 | 88,87
395,7753,7754,2021-01-13 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG MONO INDONESIA,"PERUM MAHKOTA SIMPRUG A.13 NO.09 RT.004 RW.015 NINGGILAN UTARA,CILED",ID - Indonesia,.,.,.,.,"ZHEJIANG ORIENT GENE BIOTECH CO,.LTD.","3787# EAST YANGGUANG AVENUE DIPU STREET,ANJII 3133",China,0.0,312256.69,USD,2475.0,Kg.,2574.0,Kg.,150000.0,PCE,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE (SWAB) BAIK & BARU,150,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GA,,0,,,China,,,,,,,,7754,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ag,coronavirus,cassette,rapid,swab,healgen","{'healgen': 20, 'ag': 4, 'rapid': 4, 'swab': 4, 'cassette': 1, 'coronavirus': '1ea'}","orient,gene,zhejiang,biotech | orient,gene,zhejiang,biotech","{'gene_orient': 20, 'biotech,zhejiang': '1ea'} | {'gene_orient': 20, 'biotech,zhejiang': '1ea'}",34.0,22.0,62.0,1069,138 | 376,138
396,7790,7791,2021-01-13 03:00:00,38220090,Lain-lain,PT. BUDIMANMAJU MEGAH FARMASI,"BURSA EFEK INDONESIA TOWER 1 LANTAI 17 SUITE 1710, JL.JEND SUDIRMAN KA",ID - Indonesia,.,.,.,.,"WELLS BIO,INC","16,MAGOKJUNGANG 8-RO 1-GIL GANSEO-GU SEOUL 07795",South Korea,0.0,357873.63,USD,213.0,Kg.,213.0,Kg.,500.0,NIU,COVID-19 PCR KIT,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,OZ,,0,,,North Korea,,,,,,,,7791,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,pcr | pcr | pcr,{'pcr': '1ea'} | {'pcr': '1ea'} | {'pcr': '1ea'},wells,{'wells': 20},0.5,10.0,10.0,952 | 1035 | 1442,110,110
397,7824,7825,2021-01-13 03:00:00,38220090,Lain-lain,PT. GENBODY INDONESIA SEHAT,"JL. PETA NO.241A RT.004 RW.007 SUKA ASIH, BOJONG LOA KALER, BANDUNG, I",ID - Indonesia,.,.,.,.,GENBODY INC.,3-18- EOPSEONG2GIL SEOBUK-GU. CHEONAN CHUNGNAM 310,South Korea,0.0,96530.22,USD,592.3,Kg.,4746.0,Kg.,720.0,MLT,ANTI-COVID-19 ANTIBODY,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,7825,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,anti,{'anti': 20},genbody | genbody,{'genbody': 20} | {'genbody': 20},10.0,20.0,20.0,777,298 | 299,298 | 299
398,7826,7827,2021-01-13 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,JL. MERUYA ILIR NO.88 BUSSINES PARK KEBON JERUK BLOK F.2 NO.9,ID - Indonesia,.,.,.,.,Hongkong Huacheng Tech&Trade Limited,"Unit 1105, 11/F., Tower 1, Lipppo Centre, No.89 Qu",Hong Kong,0.0,175764.0,USD,269.0,Kg.,269.0,Kg.,39840.0,NIU,MULTIPLE REAL-TIME PCR KIT FOR DETECTION OF 2019-NCOV,0,PK,,,,,SOEKARNO-HATTA (U),BEIJING,HONGKONG DRAGON,,0,,,China,,,,,,,,7827,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,"ncov,time,detection,real,multiple,2019 | ncov,time,detection,real,multiple,2019 | ncov,time,detection,real,multiple,2019 | ncov,time,detection,real,multiple,2019","{'detection': 1, 'ncov,time,real,2019,multiple': '1ea'} | {'detection': 1, 'ncov,time,real,2019,multiple': '1ea'} | {'detection': 1, 'ncov,time,real,2019,multiple': '1ea'} | {'detection': 1, 'ncov,time,real,2019,multiple': '1ea'}",limited | limited | limited | limited,{'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'} | {'limited': '1ea'},6.0,0.5,6.0,1151 | 422 | 1066 | 1152,949 | 834 | 842 | 847,1151 | 422 | 1066 | 1152
399,7870,7871,2021-01-13 03:00:00,38220090,Lain-lain,PT. GENETIKA SCIENCE INDONESIA,"RUKAN GREAT WALL BLOK C NO. 19 - 21 , KEL. PETIR, KEC.CIPONDOH, KOTA T",ID - Indonesia,.,.,.,.,GENSCRIPT USA INC,860 CENTENNIAL AVE PISCATAWAY US,United States,0.0,959.78,USD,11.3,Kg.,11.3,Kg.,2.0,NIU,"SARS-COV-2SPIKEPROTEIN(S1,HISTAG),QTY:2:Z03485-100,SIZE:100┐G,",0,PK,,,,,SOEKARNO-HATTA (U),SINGAPORE,FEDERAL EXPRESS,,0,,,United States,,,,,,,,7871,Trade Atlas - 01-03-2022 - File ID 3602666925.xlsx,,,usa | usa,{'usa': '1ea'} | {'usa': '1ea'},0.0,0.5,0.5,,1214 | 127,1214 | 127
