,index,no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
171,8658,8659,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,27622.1,29383.9,USD,30.44,Kg.,90.26,Kg.,0.0,,09203095190 ANTI-SARS-COV-2 ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8659,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
172,8659,8660,2021-09-29 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MUREX DIAGNOSTIC PRODUCTS SPECIALISTS,"8 BONIFACIO ST., POBLACION EAST SAN NICOLAS, PANGASINAN",PH - Philippines,0755733670,.,MUREXDIAGNOSTICS@YAHOO.COM,.,HUMASIS CO LTD,,South Korea,22000.0,27586.4,USD,357.0,Kg.,518.0,Kg.,0.0,,800PCS RAPID TEST KIT (PLASTIC DEVICE) HUMASIS COVID-19 AG TEST (25T/KIT),50,PACKAGE,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8660,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ag,humasis","{'humasis': 20, 'ag': 4}","humasis,co","{'humasis': 20, 'co': '1ea'}",24.0,21.0,88.0,325,903,325
173,8667,8668,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MULTI GLOBAL TRADEX INC.,.,PH - Philippines,.,.,.,.,J&T BIO INC,,South Korea,500.0,562.2,USD,17.49,Kg.,17.5,Kg.,0.0,,GENBODY COVID-19 AG 2000EA,3,,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,8668,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"genbody,ag","{'genbody': 20, 'ag': 4}",bio | bio | bio | bio | bio | bio | bio | bio | bio | bio | bio | bio | bio,{'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'} | {'bio': '1ea'},24.0,0.5,24.0,297,544 | 62 | 108 | 109 | 368 | 367 | 366 | 369 | 419 | 352 | 702 | 214 | 110,297
174,8672,8673,2021-09-29 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117498.8,USD,2452.5,Kg.,2875.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8673,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"rapid,ag | rapid,ag | ag,rapid","{'rapid': 4, 'ag': 4} | {'rapid': 4, 'ag': 4} | {'ag': 4, 'rapid': 4}","abbott,korea,diagnostics","{'abbott': 20, 'diagnostics,korea': '1ea'}",8.0,11.0,26.5,549 | 1122 | 156,835,835
175,8695,8696,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",4ANGELS CONSUMERS GOODS  TRADING,"999 SAN ANDRES ST., MALATE, MANILA",PH - Philippines,9987589,.,JOHNNY_FUNDIMERA@YAHOO.COM.PH,.,"GUANGZHOU WONDFO BIOTECH CO., ",,Hong Kong,66.0,74.8,USD,1.0,Kg.,5.0,Kg.,0.0,,WONDFO 2019-NCOV ANTIGEN TEST (LATERAL FLOW METHOD) SAMPLE ONLY,1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8696,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"flow,2019,antigen,method,lateral","{'antigen': 4, 'flow_lateral': 4, '2019,method': '1ea'}","guangzhou,wondfo,biotech | guangzhou,wondfo,biotech | guangzhou,wondfo,biotech | guangzhou,wondfo,biotech | guangzhou,wondfo,biotech | guangzhou,wondfo,biotech | guangzhou,wondfo,biotech","{'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'} | {'wondfo_biotech': 20, 'guangzhou': '1ea'}",10.0,21.0,52.0,11,158 | 112 | 113 | 824 | 859 | 792 | 281,113
176,8868,8869,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SPARTI LOGISTICS CORP.,"UNIT 2K 8005 DON JESUS BLVD., OMNI ARCADE ALABANG HILLS CUPANG, MUNTINLUPA CITY",PH - Philippines,024041209,.,SPARTILOGISTICSCORPORATION@GMAIL.COM,.,RAPIGEN INC.,,South Korea,159000.0,171845.6,USD,1463.0,Kg.,1564.0,Kg.,0.0,,5000KIT BIOCREDIT COVID 19 AG(ONE STEP RAPID TEST) 20TEST/KIT,125,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8869,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,biocredit | biocredit,{'biocredit': 20} | {'biocredit': 20},rapigen | rapigen | rapigen,{'rapigen': 20} | {'rapigen': 20} | {'rapigen': 20},10.0,20.0,60.0,87 | 1042,87 | 89 | 88,87
177,8888,8889,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACARE MEDICALS INC.,"67 A LUNA STREET BRGY BAGUMBUHAY PROJECT 4, QUEZON CITY",PH - Philippines,9135902,.,ACCOUNTING@MACARE-MEDICALS.COM,.,CEPHEID AB,,Sweden,990000.0,1045272.9,USD,3000.0,Kg.,3098.0,Kg.,0.0,,"XPRSARS-COV2-10 KIT,XPRESS,SARS-COV-2,10 TEST",14,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8889,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,10 | cov2 | cov2 | cov2,{'10': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'} | {'cov2': '1ea'},cepheid,{'cepheid': 20},0.5,20.0,20.0,1273 | 1347 | 1238 | 1372,759,759
178,8890,8891,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",CEBU MITSUMI INC,"MRI ECOZONE - SEZ, SABANG, DANAO CITY, DANAO",PH - Philippines,0324170001,.,WILMA.GONZAGA@MITSUMI.CO.JP,.,"MITSUMI ELECTRIC CO.,LTD. ",,Japan,82436.7,82436.7,USD,1220.0,Kg.,1220.0,Kg.,0.0,,"E16 COVER TAPE, FOAM, SHELL, SHIELD & ETC.",126,CARTON,CIF,,,,PORT OF CEBU,,,,0,,,,,,,,,,,8891,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,shield,{'shield': '1ea'},,,0.25,0.0,0.25,1181,,1181
179,8922,8923,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SCIENTIFIC BIOTECH SPECIALTIES INC.,"6023 SACRED HEART COR KAMAGONG ST SAN ANTONIO MAKATI CITY, MAKATI CITY",PH - Philippines,8244551,.,SBSI.DIAG@SBSI.COM.PH,.,IDEXX LABORATORIES,,United States,16875.0,17621.5,USD,7.44,Kg.,7.44,Kg.,0.0,," """"OPTIMEDICAL"""" SARS-COV-2 RT-PCR TEST 500  99-57004 ",1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8923,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,rt,{'rt': '1ea'},laboratories | laboratories | laboratories | laboratories | laboratories | laboratories | laboratories,{'laboratories': '1ea'} | {'laboratories': '1ea'} | {'laboratories': '1ea'} | {'laboratories': '1ea'} | {'laboratories': '1ea'} | {'laboratories': '1ea'} | {'laboratories': '1ea'},1.0,0.5,1.0,1336,21 | 839 | 948 | 76 | 989 | 335 | 342,1336
180,8931,8932,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",STA. ANA HEALTHCARE PLUS CORPORATION,"10 BELLINGTON ST., SUBURBIA NORTH, SAN FERNANDO",PH - Philippines,3000761,.,STA_ANA_ENTERPRISES@YAHOO.COM,.,MACCURA BIOTECHNOLOGY CO LTD,,China,48960.0,51703.4,USD,4.68,Kg.,140.0,Kg.,0.0,,2 PKGS 300KIT SARS COV 2 FLUORESCENT PCR 96TEST/KIT,2,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8932,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"fluorescent,pcr | fluorescent,pcr | fluorescent,pcr","{'fluorescent,pcr': '1ea'} | {'fluorescent,pcr': '1ea'} | {'fluorescent,pcr': '1ea'}","maccura,biotechnology | maccura,biotechnology","{'maccura': 20, 'biotechnology': '1ea'} | {'maccura': 20, 'biotechnology': '1ea'}",2.0,21.0,46.0,952 | 1035 | 1442,952 | 953,952
181,8946,8947,2021-09-28 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOSITE MEDICAL INSTRUMENTS,"512 A MANGA ST JUNA SUBD MATINA, DAVAO CITY",PH - Philippines,0822956420,.,BMII.IMPORT@GMAIL.COM,.,ZYBIO HK LIMITED,,China,29926.4,32305.0,USD,33.4,Kg.,144.0,Kg.,0.0,,334 KIT ZYBIO SARS-COV2 NUCLEIC ACID DETECTION KIT-PCR FLUORESCENT PROBE METHOD,3,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8947,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"nucleic,detection,probe,fluorescent,acid,method | nucleic,detection,probe,fluorescent,acid,method | nucleic,detection,probe,fluorescent,acid,method","{'detection': 1, 'nucleic,fluorescent,probe,acid,method': '1ea'} | {'detection': 1, 'nucleic,fluorescent,probe,acid,method': '1ea'} | {'detection': 1, 'nucleic,fluorescent,probe,acid,method': '1ea'}",zybio,{'zybio': 20},6.0,20.0,52.0,1032 | 1012 | 1014,1032,1032
182,8994,8995,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,695.0,727.7,USD,0.16,Kg.,0.18,Kg.,0.0,,09289291190 ANTI-SARS-COV-2 S CS ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,8995,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
183,9055,9056,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",DOMESTIC TRADING CORPORATION,"891 EDSA, SOUTH TRIANGLE, DILIMAN, QUEZON CITY",PH - Philippines,4110360,.,DOMESTIC@ACEROGROUP.ORG,.,HACH COMPANY,,United States,313.1,343.2,USD,2.52,Kg.,3.04,Kg.,0.0,,"ZINCOVER 5, ZINC REAGENT PK/100",0,PACKAGE,CPT,,,,MANILA INTERNATIONAL CONTAINER TERMINAL,,,,0,,,,,,,,,,,9056,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,reagent,{'reagent': 4},company,{'company': '1ea'},2.0,0.3333333333333333,2.0,1399,693,1399
184,9059,9060,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,548.5,574.4,USD,0.15,Kg.,0.18,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9060,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
185,9061,9062,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",OFELIA MALLARI,.,PH - Philippines,.,.,.,.,PRIORITY MAIL EXPRESS,,Singapore,290.7,324.2,USD,1.24,Kg.,1.34,Kg.,0.0,,8 PCS SD BIOSENSOR COVID-19 HOME TEST KIT,0,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9062,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20},,,6.666666666666667,0.0,6.666666666666667,815 | 810,,815 | 810
186,9065,9066,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,45258.1,47387.7,USD,12.46,Kg.,15.09,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9066,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
187,9077,9078,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,1271.0,1330.9,USD,0.29,Kg.,0.32,Kg.,0.0,,09216928190 ANTI-SARS-COV-2 PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9078,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
188,9085,9086,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,17361.2,18178.2,USD,14.64,Kg.,17.97,Kg.,0.0,,09289267190 ANTI-SARS-COV-2 S ELECSYS COBAS E 200,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9086,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
189,9098,9099,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SAHAR INTERNATIONAL TRADING INC,"354 AGUIRRE AVE., PHASE 3, BF HOMES, PARANAQUE CITY",PH - Philippines,7880022,.,INFO@SAHARPHARMA.COM,.,"HANGZHOU NOROBIO PHARMACEUTICAL CO ., LTD ",,China,20000.0,21134.6,USD,78.0,Kg.,83.0,Kg.,0.0,,"MULTIPLE REAL-TIME PCR KIT FOR DETECTION OF 2019-NCOV NOVEL CORONAVIRUS 2019-NCOV NUCLEIC ACID DETECTION KIT - (FLUORESCENCE PCR METHOD) 10,000 PCS.",6,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9099,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"real,nucleic,detection,novel,coronavirus,time,2019,pcr,acid","{'detection': 1, 'real,nucleic,novel,coronavirus,time,2019,pcr,acid': '1ea'}","co,hangzhou | co,hangzhou","{'hangzhou': 20, 'co': '1ea'} | {'hangzhou': 20, 'co': '1ea'}",9.0,7.0,14.666666666666668,457,798 | 799,454
190,9107,9108,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,"ROCHE DIAGNOSTICS GMBH, DOSLF ",,Germany,376.2,394.0,USD,0.09,Kg.,0.1,Kg.,0.0,,09289313190 ANTI-SARS-COV-2 S PC ELECSYS,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9108,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"elecsys,anti","{'elecsys': 20, 'anti': 20}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",40.0,25.0,90.0,777,893 | 911 | 914,893 | 911
191,9110,9111,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS GMBH DOSLF,,Germany,174697.9,186713.7,USD,671.33,Kg.,984.8,Kg.,0.0,,1512.00 PC SARS-COV-2 RAPID AG TEST 25T VARIANT 2,7,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9111,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"rapid,ag | rapid,ag | ag,rapid","{'rapid': 4, 'ag': 4} | {'rapid': 4, 'ag': 4} | {'ag': 4, 'rapid': 4}","roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",8.0,25.0,46.0,549 | 1122 | 156,893 | 911 | 914,643
192,9157,9158,2021-09-27 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,SHENZHEN UNI MEDICA TECHNOLOGY CO LTD,,China,50141.8,53453.7,USD,19.53,Kg.,294.0,Kg.,0.0,,558KIT NOVEL CORONAVIRUS 2019 NCOV NUCLEIC ACID DETECTION KIT ( FLUORESCENCE PCR METHOD)50TEST/KIT,6,PACKAGE,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,9158,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"nucleic,detection,fluorescence,pcr,acid | detection,novel,coronavirus,2019,fluorescence","{'detection': 1, 'pcr,nucleic,acid,fluorescence': '1ea'} | {'detection': 1, '2019,fluorescence,novel,coronavirus': '1ea'}",medica | medica,{'medica': 4} | {'medica': 4},5.0,1.0,11.0,933 | 1054,892 | 885,933
193,9199,9200,2021-09-27 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,"SD BIOSENSOR, INC. ",,South Korea,9000.0,9573.2,USD,396.0,Kg.,462.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG NASAL - 900,33,CARTON,FOB,,,,PORT OF MANILA,,,,0,,,,,,,,,,,9200,Trade Atlas - 01-03-2022 - File ID 4526923411.xlsx,"ag,standard | ag,standard | ag,standard | ag,standard | ag,standard","{'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4} | {'standard': 20, 'ag': 4}","biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd | biosensor,sd",{'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20} | {'biosensor_sd': 20},24.0,20.0,88.0,693 | 691 | 1048 | 1047 | 1215,1116 | 649 | 642 | 815 | 810 | 812 | 691 | 694 | 687 | 688 | 692 | 853 | 854 | 689 | 690 | 967,691
