,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Top P Match Score,Top P Match UIDs,Matching P Tags,Top P Score Reports,Top M Match Score,Top M Match UIDs,Matching M Tags,Top M Score Reports,Top Agg Match (P*M),Top Agg Match UIDs
423,423,12637,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,70480.4,0.0,USD,0.0,,0.0,,200.0,KG,BOSPHORE NOVEL CORONAVIRUS 2019NCOV DETECTION KIT V2 100RXNBOX QTY 200,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,424,Pakistan Trade Atlas All 2021 HS 382200.csv,0.75,1326 | 1327 | 461,"novel,coronavirus,detection | novel,coronavirus,detection | novel,coronavirus,detection","{'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'}",0.0,,,,0.0,
424,424,12661,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,12613.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2  IGG  100T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,425,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
425,425,12675,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,BIOACTIVA DIAGNOSTICA,,Germany,7.67,0.0,USD,0.0,,0.0,,1.0,KG,"PHOENIX DX SARSCOV2 P681R MULTIPLEX 96TEST QTY1 KIT  FREE OF CHARGE SAMPLE EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,426,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303,dx,{'dx': '1ea'},0.5,225 | 341,diagnostica | diagnostica, | ,0.0,
426,426,12680,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AYYAN MOLECULAR PRODUCTS,"ADDRESS: 14-C FIRST FLOOR, CHAUBURJI CENTER, MULTAN ROAD. LAHORE, PAKISTAN.",PK - Pakistan,.,.,.,.,AHRAM BIOSYSTMES INC,,South Korea,215200.0,0.0,USD,0.0,,0.0,,100.0,KG,DIAGNOSTIC REAGENT COVID19 RT PCR KITS AND VIRAL RNA EXTRACTION KIT AS PER INVOICE,0.0,,,,,,LPAF,,,,0.0,,,,,,,,,,,427,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1399,reagent,"{'reagent': 4, '': '1ea'}",0.5,925,biosystmes,,0.0,
427,427,12681,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2 IGG  CONTROL OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,428,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,1075,igg,"{'igg': 4, '': '1ea'}",1.8,484,"abbott,diagnostics,gmbh",,1.0,768 | 771
428,428,12683,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,BIOACTIVA DIAGNOSTICA,,Germany,7.67,0.0,USD,0.0,,0.0,,1.0,KG,"PHOENIX DX SARSCOV2 MUTANT  SCREEN N501Y 96TEST QTY1 KIT  FREE OF CHARGE SAMPLE EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,429,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303,dx,{'dx': '1ea'},0.5,225 | 341,diagnostica | diagnostica, | ,0.0,
429,429,12686,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GERRYS INTERNATIONAL (PVT) LTD,"43/1/D, RAZI ROAD PECHS KARACHI, PAKISTAN TEL92512285612 FAX92512285608",PK - Pakistan,.,.,.,.,FEDEX  EXPRESS,,United Arab Emirates,149.97,0.0,USD,0.0,,0.0,,4.0,KG,774586981811 2019NCOVSPCRFREEZEDRIED,0.0,,,,,,LPFI,,ASHRAF & CO.  (GST 03-09-9883-072-55),,0.0,,,,,,,,,,,430,Pakistan Trade Atlas All 2021 HS 382200.csv,0.0,,,,0.0,,,,0.0,
430,430,12689,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,LONZA WALKERSVILLE INC,,Canada,24710.0,0.0,USD,0.0,,0.0,,70.0,KG,REAL TIME PCR KIT QTY 70 KIT        LABORATORY PCR CONSUMABLES  USE FOR COVID19 TEST BRANDLONZA  ORIGIN IMPORTUSA,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,431,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,211 | 1095 | 923 | 651 | 1057,"time,real | time,real | time,real | pcr,time,real | pcr,time,real","{'time,real': '1ea'} | {'time,real': '1ea'} | {'time,real': '1ea'} | {'pcr,time,real': '1ea'} | {'pcr,time,real': '1ea'}",0.0,,,,0.0,
431,431,12699,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,QIAGEN GMBH,,Germany,10529.15,0.0,USD,0.0,,0.0,,2.0,KG,"ARTUS SARSCOV2 PREPAMP UM KIT 768 QTY 2 PCS BATCH NO. 169034161 EXP DT. 4.10.21 EXEMPTION OF SRO 844, 1007 AND 1008 SERILA  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,432,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,1273,10,{'10': '1ea'},2.0,514 | 515,"qiagen,gmbh | qiagen,gmbh", | ,0.08333333333333333,986
432,432,12709,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,GENRUI BIOTECH INC,,China,105841.8,0.0,USD,0.0,,0.0,,4167.0,KG,"Nucleic Acid Extraction Kit48Tkit, including 6 strips8set magnetic rod cover",0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,433,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,144,"acid,nucleic","{'acid,nucleic': '1ea'}",2.0,603 | 625 | 816 | 822 | 636,"biotech,genrui | biotech,genrui | biotech,genrui | biotech,genrui | biotech,genrui", |  |  |  | ,0.3333333333333333,987
433,433,12716,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ALERE NORTH AMERICA LLC,,United States,964248.0,0.0,USD,0.0,,0.0,,2400.0,KG,DIAGNOSTIC TEST KITID NOW COVID19 24T OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,434,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,330 | 1338,now | diagnostic,{'now': '1ea'} | {'diagnostic': '1ea'},0.2,519 | 517 | 518,america | america | america, |  | ,0.0,
434,434,12840,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,3375.95,0.0,USD,0.0,,0.0,,30.0,KG,BOSPHORE SARSCOV2 VARIANT DETECTION KIT V4 25 RXNBOX QTY 30 KIT,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,435,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,328 | 925 | 245 | 164 | 1020 | 433 | 968 | 251 | 1352 | 546 | 1133 | 150 | 1070 | 362 | 1021,detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection,"{'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'}",0.0,,,,0.0,
435,435,12849,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",IRTEQA BIOTEK,"159, STREET-8 CHAKLALA SCHEME-III",PK - Pakistan,.,.,.,.,PRECISION BIOSENSOR INC,,South Korea,112.0,0.0,USD,0.0,,0.0,,0.47,KG,IMMUNOCHROMATOGRAPHY KITS   EXDIA COVID  19 IGGIGM. LOT NO. FB1C1. EXP DATE  032022. QTY  02 BOXES. NET WEIGHT  0.47 KGS,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,436,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,274,exdia,"{'exdia': 20, '': '1ea'}",2.0,274 | 493,"precision,biosensor | precision,biosensor", | ,20.0,274
436,436,12854,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,9207.14,0.0,USD,0.0,,0.0,,45.0,KG,BOSPHORE SARSCOV2 VARIANT DETECTION KIT V4 50 RXNBOX QTY 45 KIT,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,437,Pakistan Trade Atlas All 2021 HS 382200.csv,0.5,328 | 925 | 245 | 164 | 1020 | 433 | 968 | 251 | 1352 | 546 | 1133 | 150 | 1070 | 362 | 1021,detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection | detection,"{'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'} | {'detection': 1, '': '1ea'}",0.0,,,,0.0,
437,437,12874,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SHAMAS SCIENTIFIC TRADERS,P 481 SADDIQ PLAZA JINNAH COLONY FAISALABAD,PK - Pakistan,.,.,.,.,ZHEJIANG ORIENT GENE BIOTECH CO LTD,,China,16000.0,0.0,USD,0.0,,0.0,,10000.0,KG,1. DIAGNOSTIC REAGENT ICT KIT FOR CORONA VIRUS RAPID TEAST CASSATTE SARS COV 2  WITH SWAB  FOR COVID 19  LOT NO 2107262  EXP 072023. BRAND HEALGEN ORIGIN CHINA QTY 10 000 NOS14,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,438,Pakistan Trade Atlas All 2021 HS 382200.csv,4.666666666666667,1069,"rapid,healgen,swab","{'healgen': 20, 'rapid': 4, 'swab': 4, '': '1ea'}",4.0,138 | 376,"gene,biotech,orient,zhejiang | gene,biotech,orient,zhejiang", | ,5.333333333333333,138
438,438,12878,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,AESKU DIAGNOSTICS GMBH & CO KG,,,1658.91,0.0,USD,0.0,,0.0,,100.0,KG,840003 AESKU R SARSCOV2 RTEST KIT 100 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,439,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,49 | 930 | 208,r | 100 | 100,{'r': '1ea'} | {'100': '1ea'} | {'100': '1ea'},1.6,766,"aesku,kg,gmbh,diagnostics",,0.05,428
439,439,12879,24-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,AESKU DIAGNOSTICS GMBH & CO KG,,,13128.06,0.0,USD,0.0,,0.0,,250.0,KG,840001 AESKU R SARSCOV2 RTEST KIT 250 KIT,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,440,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,49,r,{'r': '1ea'},1.6,766,"aesku,kg,gmbh,diagnostics",,0.0,
440,440,12903,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,SAS ADVANCED BIOLOGICAL,,France,4990.0,0.0,USD,0.0,,0.0,,20.0,KG,165A50 ULTRAGENE ASSAY SARSCOV2 452R484K484Q MUTATIONS V1 50TESTSRUO,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,441,Pakistan Trade Atlas All 2021 HS 382200.csv,2.0,1253 | 84 | 1280 | 516 | 318 | 41 | 508 | 46 | 1017 | 51 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay,"{'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'} | {'assay': 4, '': '1ea'}",0.8,940,"biological,advanced",,0.6400000000000001,940
441,441,12955,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,8577.2,0.0,USD,0.0,,0.0,,40.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 40 PCS BATCH NO. 57070501 MFG DT. 15.7.21 EXP DT. 31.10.21,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,442,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
442,442,13023,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,269.36,0.0,USD,0.0,,0.0,,14.0,KG,ANTISARSCOV2 S PC ELECSYS QTY 14 PCS BATCH NO. 55479701 MFG DT. 18.5.21 EXP DT. 31.1.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,443,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
443,443,13046,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,SIEMENS HEALTHCARE DIAGNOSTICS PRODUCTS GMBH,,Germany,320.0,0.0,USD,0.0,,0.0,,1.0,KG,ITEMS SERIAL NO.187 CENTAUR COV2T 100T,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,444,Pakistan Trade Atlas All 2021 HS 382200.csv,0.3333333333333333,309 | 765,100t | centaur,{'100t': '1ea'} | {'centaur': '1ea'},3.0,26 | 61,"healthcare,siemens,diagnostics | healthcare,siemens,diagnostics", | ,0.75,26
444,444,13059,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",THE BIOTECH SCIENTIFIC,ISLAMABAD PAKISTAN,PK - Pakistan,.,.,.,.,NANOHELIX CO LTD,,South Korea,433.0,0.0,USD,0.0,,0.0,,5.0,KG,..SARS COV2 REALHELIX  QRTPCR KITS  V7  100RXNS   LOT NEI1081  EXPIRY 082022   BRAND NAN HELIX   ORIGIN CHINA   TOTAL QTY 70 PCS  WEIGHT  5 KGS.,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,445,Pakistan Trade Atlas All 2021 HS 382200.csv,6.666666666666667,320,helix,"{'helix': 20, '': '1ea'}",0.5,520 | 903 | 956,co | co | co, |  | ,0.0,
445,445,13072,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,"ROCHE DIAGNOSTICS GMBH, DOSLF",,Germany,26602.45,0.0,USD,0.0,,0.0,,35.0,KG,ANTISARSCOV2 ELECSYS COBAS E 200 QTY 35 PCS BATCH NO. 55435901 MFG DT. 20.5.21 EXP DT. 31.1.22,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,446,Pakistan Trade Atlas All 2021 HS 382200.csv,10.0,256 | 777,elecsys | elecsys,"{'elecsys': 20, '': '1ea'} | {'elecsys': 20, '': '1ea'}",2.0,131 | 132 | 133 | 252 | 256 | 643 | 647,"roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics | roche,diagnostics", |  |  |  |  |  | ,20.0,256
446,446,13080,23-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,PROCOMCURE BIOTECH GMBH,,Germany,181.65,0.0,USD,0.0,,0.0,,5.0,KG,Phoenix DX SARSCOV2 Mulant Screen L452Q96tests QTY5.00 kit,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,447,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1303,dx,{'dx': '1ea'},1.5,499 | 500,"procomcure,biotech,gmbh | procomcure,biotech,gmbh", | ,0.125,515
447,447,13155,22-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,South Korea,147907.12,0.0,USD,0.0,,0.0,,1112.0,KG,DIAGNOSTICS REAGENTSSARSCOV2 RAPID AG TEST 25T VARIANT 2  QTY 1112 PCS BATCH NO QCO391090I  QCO391092I  QCO391092I  QCO391094I MFG GT 28.1.21  29.1.21 EXP DT 27.1.23  28.1,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,448,Pakistan Trade Atlas All 2021 HS 382200.csv,4.0,160 | 549 | 1122 | 156 | 1173 | 152,"ag | rapid,ag | rapid,ag | ag,rapid | rapid | ag","{'ag': 4, '': '1ea'} | {'rapid': 4, 'ag': 4, '': '1ea'} | {'rapid': 4, 'ag': 4, '': '1ea'} | {'ag': 4, 'rapid': 4, '': '1ea'} | {'rapid': 4, '': '1ea'} | {'ag': 4, '': '1ea'}",3.0,893 | 911 | 914,"roche,diagnostics,gmbh | roche,diagnostics,gmbh | roche,diagnostics,gmbh", |  | ,4.0,643
448,448,13164,21-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",DIAGNOSTICS SYSTEMS,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,MESLO LTD,,Cyprus,16395.91,0.0,USD,0.0,,0.0,,25.0,KG,GENESIG REAL TIME PCR COVID19 KIT 96 REACTION EXP DATE.062022 NO.ZPATHCOVID19CE 25 KITS,0.0,,,,,,KPAF,,BABA IMPEX,,0.0,,,,,,,,,,,449,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,211 | 1095 | 1314 | 923 | 651 | 1057,"time,real | time,real | 96 | time,real | pcr,time,real | pcr,time,real","{'time,real': '1ea'} | {'time,real': '1ea'} | {'96': '1ea'} | {'time,real': '1ea'} | {'pcr,time,real': '1ea'} | {'pcr,time,real': '1ea'}",0.0,,,,0.0,
449,449,13171,21-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MHK ENTERPRISES,,PK - Pakistan,.,.,.,.,ACON BIOTECH HANGZHOU CO LTD,,China,1577.47,0.0,USD,0.0,,0.0,,960.0,KG,Immunochromatographic Test I.C.TType SARSCoV2 Antigen Rapid Test Quantity 960 Test Packaging 1 TestKit Brand  Flowflex,0.0,,,,,,KPAF,,M/S. E G LOGISTICS,,0.0,,,,,,,,,,,450,Pakistan Trade Atlas All 2021 HS 382200.csv,9.333333333333334,282 | 1038,"rapid,antigen,flowflex | rapid,antigen,flowflex","{'flowflex': 20, 'rapid': 4, 'antigen': 4, '': '1ea'} | {'flowflex': 20, 'rapid': 4, 'antigen': 4, '': '1ea'}",3.0,610 | 282 | 805,"hangzhou,biotech,acon | hangzhou,biotech,acon | hangzhou,biotech,acon", |  | ,28.0,282
450,450,13173,21-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,EUROFINS AGROSCIENCE SERVICES ECOCH,,Germany,6.79,0.0,USD,0.0,,0.0,,2.0,KG,NGSeq ARTIC SARSCoV2  96 reactions QTY2.00KIT,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,451,Pakistan Trade Atlas All 2021 HS 382200.csv,1.0,1314,96,{'96': '1ea'},0.3333333333333333,273,services,,0.0,
451,451,13180,21-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",JB SCIENTIFIC,,PK - Pakistan,.,.,.,.,NOVATEC IMMUNDIAGNOSTICA GMBH,,Germany,4798.48,0.0,USD,0.0,,0.0,,10.0,KG,PCOV6083T GSD NovaType III SARSCoV2  RTPCR  96 wells QTY10.00 KIT  01 CTN NET WHEIGHT 1.00KG,0.0,,,,,,KPFI,,THAHEEM BROTHERS,,0.0,,,,,,,,,,,452,Pakistan Trade Atlas All 2021 HS 382200.csv,6.666666666666667,317 | 1395,gsd | gsd,"{'gsd': 20, '': '1ea'} | {'gsd': 20, '': '1ea'}",0.5,244 | 188 | 514 | 515,gmbh | gmbh | gmbh | gmbh, |  |  | ,0.0,
