level_0,index,NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,SOURCE_DATA_ROW,SOURCE_FILE_NAME,T,TES,TEST,BOX,CASSETTES,RXN,RNX,REACTION,KIT,PCS,PCE,STRIP,PDC,PDC_SPLIT,words,refined_words,REQUIRES_MANUAL_VERIFICATION,test_quantity,test_quantity_final,Auto_Data_Quality_index,Test_Type,Date,USD,IDR,JPY,CNY,AUD,GBP,EUR,SGD,VND,IMPORT_VALUE_CIF_USD,VOLUME1_PCE,VOLUME2_BOX,PER_PCE_GROSS_WEIGHT,PER_BOX_GROSS_WEIGHT,PER_PCE_NET_WEIGHT,PER_BOX_NET_WEIGHT,PER_PCE_UNIT_PRICE,PER_BOX_UNIT_PRICE,NEW_QUANTITY_UNIT,EQUAL_VOLUMES,PCE_NET_WEIGHT_CHECK,PCE_GROSS_WEIGHT_CHECK,BOX_NET_WEIGHT_CHECK,BOX_GROSS_WEIGHT_CHECK,PCE_PRICE_CHECK,BOX_PRICE_CHECK,DQI,QUANTITY_UNIT_FINAL,PCE_COUNT_IGNORE,BOX_COUNT_IGNORE,PDC_NEW_DF,MERGE_KEY,Count Data,Source: GF,Source: Path,Type of Test,Unique Identifier,Merged Unique ID,Manufacturer Product Catalogue number,"Product Name
(IVD product)",Product name- Special characters removed,product_keywords,Reference detail,Manufacturer,manufacturer_keywords,Manufacturer HQ location- PATH,Manufactuer location- ADP ,Consolidated HQ Manufacturer Location [Info from Column I and J] (PATH Manufactuer HQ & ADP Manufacturer HQ),Phase ,Total SRA Criteria Eligibility ,Comments ,CE-IVD ,US FDA EUA (US Food and Drug Administration Emergency Use Authorization) ,Health Canada/Interim Order,WHO EUL (Emergency Use Listing),PMDA (Pharmaceuticals and medical devices agency),TGA (Therapeutic Goods Administration),IFU Link,IFU Link , IFU link Combined sources [Info from Column P&Q] (IFU links from ADP COVID-19 DPR & PATH),"Global Fund-Reference price per pack EXW, USD",ADP- Indicative purchase pricing (per test),"Global Fund- Reference price per test EXW, USD",Consolidated price per test (Global Fund- Reference price per test + ADP- Indicative purchase pricing (per test),Pakistan Merged ID,India Merged ID,Indonesia Merged ID,South Africa Merged ID,Philippines Merged ID,SRA Approval,PDC_NEW_MRL,product_match,MATCH_PERCENT,MRL_CHECK,DQI_FINAL,UNIQUE_ID_PULL,UNIT_PRICE_MATCH,REFERENCE_DETAIL_CLEAN,REFERENCE_DETAIL_MATCH
794,794,7042,2021-06-02 03:00:00,38220090,Lain-lain,PT SETIA ANUGRAH MEDIKA,JL MITRA MITRA SUNTER BOULEVARD B/39 YOS SUDARSO KAV.89 SUNTER JAKARTA,ID - Indonesia,.,.,.,.,SHENZEN YHLO BIOTECH CO LTD,"YHLO BIOPARK,BAOLONG 2ND ROAD,BAOLONG SUBDISTRICT",China,0.0,19430.3,USD,85.43,Kg.,284.0,Kg.,10000.0,KT,YHLO UNICELL 2019 NCOV AG,0,PK,0,0,0,0,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,795,Indonesia 2021-version-13.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YHLO UNICELL 2019 NCOV AG,"['YHLO', 'UNICELL', '2019', 'NCOV', 'AG']",['2019'],['2019'],,['2019'],1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,19430.3,10000.0,10000.0,0.0284,0.0284,0.008543,0.008543,1.94303,1.94303,"['PCE', 'BOX', 'PCE', 'BOX']",1,0.0,1.0,0.0,1.0,1.0,1.0,3.0,PCE,1,0,YHLO UNICELL 2019 NCOV AG,349,20.0,,x,SARS-CoV-2 Antigen Rapid Diagnostic Tests,730.0,730,,Unicell-2019-nCoV Ag,,unicell 2019 ag,nan,Shenzhen Yhlo Biotech Co. Ltd,shenzhen yhlo biotech,China,,China,Test approved by one or more regulatory bodies,,,,False,False,False,False,False,https://consultas.anvisa.gov.br/api/consulta/produtos/25351073671202092/anexo/A2419288/nomeArquivo/INSTRUCAO-DE-USO%20-%201%20de%201.DOC?Authorization=Guest,https://consultas.anvisa.gov.br/api/consulta/produtos/25351073671202092/anexo/A2419288/nomeArquivo/INSTRUCAO-DE-USO%20-%201%20de%201.DOC?Authorization=Guest,,,,,,,,,,,,YHLO UNICELL 2019 NCOV AG,UNICELL2019NCOV AG,0.8372093023255814,1,75,730.0,,,0
795,795,7068,2021-06-02 03:00:00,38220090,Lain-lain,PT SETIA ANUGRAH MEDIKA,"JALAN MITRA SUNTER BOULEVARD B/39,YOS SUDARSO",ID - Indonesia,.,.,.,.,"HANGZHOU YUEDIXIN TRADING CO.,LTD","ROOM 722,BUILDING 1,TAOTIANDI BUSINESS BUILDING,",China,0.0,304900.0,USD,4838.4,Kg.,6380.0,Kg.,302400.0,PCE,"YHLO GLINE - 2019 - NCOV  AG  , AKL 20303120371 BAIK & BARU",420,CT,0,0,0,0,TANJUNG PRIOK,SHEKOU,SITC SEMARANG,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,796,Indonesia 2021-version-13.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,YHLO GLINE 2019 NCOV AG AKL 20303120371 BAIK BARU,"['YHLO', 'GLINE', '2019', 'NCOV', 'AG', 'AKL', '20303120371', 'BAIK', 'BARU']","['2019', '20303120371']",['2019'],,['2019'],1.0,No Keyword present,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,304900.0,302400.0,302400.0,0.021097883597883598,0.021097883597883598,0.016,0.016,1.0082671957671958,1.0082671957671958,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,YHLO GLINE 2019 NCOV AG AKL 20303120371 BAIK BARU,350,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
797,797,7079,2021-06-02 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,805.31,USD,0.94,Kg.,1076.0,Kg.,2.0,EA,6S6122 ALINITY SARS COVID-2  IGGII QUANT 20 200 T,0,PK,0,0,0,0,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,0,0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6S6122 ALINITY SARS COVID2 IGGII 200 T,"['6S6122', 'ALINITY', 'SARS', 'COVID2', 'IGGII', '200', 'T']","['6S6122', 'COVID2', '200']",['200'],,['200'],200.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,805.31,2.0,400.0,538.0,2.69,0.47,0.0023499999999999997,402.655,2.0132749999999997,['BOX'],0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BOX,0,1,6S6122 ALINITY SARS COVID2 IGGII QUANT 20 200 T,351,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,25,,,,0
799,799,7149,2021-06-02 03:00:00,38220090,Lain-lain,PT. JOY INDO MEDIKA,"JL. WR SUPRATMAN NO. 168, KESIMAN, DENPASAR BALI",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CP LTD.,","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,125000.0,CNY,707.0,Kg.,707.0,Kg.,50000.0,PCE,"SWAB ANTIGEN, COVID-19 ANTIGEN RAPID TEST CASSETTE. BAIK & BARU",40,BX,0,0,0,0,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA AIRWAYS,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SWAB ANTIGEN ANTIGEN RAPID TEST CASSETTE BAIK BARU,"['SWAB', 'ANTIGEN', 'ANTIGEN', 'RAPID', 'TEST', 'CASSETTE', 'BAIK', 'BARU']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,19575.912500000002,50000.0,50000.0,0.01414,0.01414,0.01414,0.01414,0.39151825000000007,0.39151825000000007,"['PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,0.0,0.0,2.0,PCE,2,0,SWAB ANTIGEN COVID19 ANTIGEN RAPID TEST CASSETTE BAIK BARU,352,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,50,,,,0
800,800,7173,2021-06-02 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,425.45,USD,0.5,Kg.,1076.0,Kg.,3.0,EA,6R9122 ALINITY SARS COVID-2 IGM 200T OUS,0,PK,0,0,0,0,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,0,0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,801,Indonesia 2021-version-13.csv,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6R9122 ALINITY SARS COVID2 IGM 200T OUS,"['6R9122', 'ALINITY', 'SARS', 'COVID2', 'IGM', '200T', 'OUS']","['6R9122', 'COVID2', '200T']",['200T'],,['200'],200.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,425.45,3.0,600.0,358.6666666666667,1.7933333333333332,0.16666666666666666,0.0008333333333333334,141.81666666666666,0.7090833333333333,['BOX'],0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BOX,0,1,6R9122 ALINITY SARS COVID2 IGM 200T OUS,353,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,25,,,,0
802,802,7204,2021-06-02 03:00:00,38220090,Lain-lain,PT. BERKAT MULIA SIPOLIN,JL. H.MIDI II NO.6 RT.005 RW.002 KEL.LIMO KEC.LIMO KOTA DEPOK,ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD","NO.1 YICHUANG ROAD,YUHANG SUB-DISTRICT,YUHANG DIST",China,0.0,51919.94,USD,207.4,Kg.,264.0,Kg.,20000.0,PCE,SKY TEST COVID-19 ANTIGEN RAPID TEST CASSETTE BAIK/BARU,0,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI,CHINA EASTERN,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,803,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SKY TEST ANTIGEN RAPID TEST CASSETTE BAIKBARU,"['SKY', 'TEST', 'ANTIGEN', 'RAPID', 'TEST', 'CASSETTE', 'BAIKBARU']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,51919.94,20000.0,20000.0,0.0132,0.0132,0.01037,0.01037,2.595997,2.595997,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,SKY TEST COVID19 ANTIGEN RAPID TEST CASSETTE BAIKBARU,354,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
806,806,7278,2021-06-02 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,2415.92,USD,2.83,Kg.,1076.0,Kg.,6.0,EA,6S6122 ALINITY SARS COV2 IGGII QUANT 20 200 TEST,0,PK,0,0,0,0,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,0,0,0.0,0.0,Ireland,0.0,0.0,0.0,0.0,0.0,0.0,0.0,807,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6S6122 ALINITY SARS IGGII 200 TEST,"['6S6122', 'ALINITY', 'SARS', 'IGGII', '200', 'TEST']","['6S6122', '200']",['200'],,['200'],200.0,Keyword and Value both are present,SARS-CoV-2 Antibody Rapid Diagnostic Tests,2021-06-02,1.0,7.01e-05,0.0091131,0.1566073,0.7733952,1.4148274,1.2186205,0.7555153,4.34e-05,2415.92,6.0,1200.0,179.33333333333334,0.8966666666666666,0.4716666666666667,0.0023583333333333334,402.65333333333336,2.0132666666666665,['BOX'],0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,BOX,0,1,6S6122 ALINITY SARS COV2 IGGII QUANT 20 200 TEST,355,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,25,,,,0
807,807,7294,2021-05-31 03:00:00,38220090,Lain-lain,PT. TAISHAN ALKES INDONESIA,SEDAYU SQUARE D-7 KEL.CENGKARENG BARAT KEC.CENGKARENG KOTA ADM JAKARTA,ID - Indonesia,.,.,.,.,HANGZHOU YUEDIXIN TRADING CO LTD,ROOM 722 BUILDING 1 TAOTIANDI BUSINESS BUILDING JI,China,0.0,55186.91,USD,1365.71,Kg.,4486.0,Kg.,499200.0,PCE,"COVID-19 ANTIGEN RAPID TEST CASSETTE , REAGENT",0,PK,0,0,0,0,SOEKARNO-HATTA (U),XIAMEN,CATHAY AIRWAYS,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,808,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ANTIGEN RAPID TEST CASSETTE REAGENT,"['ANTIGEN', 'RAPID', 'TEST', 'CASSETTE', 'REAGENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-31,1.0,7.01e-05,0.0091195,0.1569834,0.773455,1.4184397,1.2201074,0.7564297,4.34e-05,55186.91,499200.0,499200.0,0.008986378205128206,0.008986378205128206,0.0027357972756410255,0.0027357972756410255,0.11055070112179488,0.11055070112179488,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,COVID19 ANTIGEN RAPID TEST CASSETTE REAGENT,356,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
810,810,7424,2021-05-31 03:00:00,38220090,Lain-lain,PT. TAISHAN ALKES INDONESIA,SEDAYU SQUARE D-7 KEL.CENGKARENG BARAT KEC.CENGKARENG KOTA ADM JAKARTA,ID - Indonesia,.,.,.,.,HANGZHOU YUEDIXIN TRADING CO LTD,ROOM 722 BUILDING 1 TAOTIANDI BUSINESS BUILDING JI,China,0.0,55186.91,USD,1404.98,Kg.,4615.0,Kg.,499200.0,PCE,"COVID-19 ANTIGEN RAPID TEST CASSETTE , REAGENT",0,PK,0,0,0,0,SOEKARNO-HATTA (U),XIAMEN,CATHAY AIRWAYS,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,811,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ANTIGEN RAPID TEST CASSETTE REAGENT,"['ANTIGEN', 'RAPID', 'TEST', 'CASSETTE', 'REAGENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-31,1.0,7.01e-05,0.0091195,0.1569834,0.773455,1.4184397,1.2201074,0.7564297,4.34e-05,55186.91,499200.0,499200.0,0.009244791666666667,0.009244791666666667,0.002814463141025641,0.002814463141025641,0.11055070112179488,0.11055070112179488,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,COVID19 ANTIGEN RAPID TEST CASSETTE REAGENT,357,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
811,811,7493,2021-05-31 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG MONO INDONESIA,"PERUM MAHKOTA SIMPRUG A.13 NO.09 RT.004 RW.015 PANINGGILAN UTARA,CILED",ID - Indonesia,.,.,.,.,"ZHEJIANG ORIENT GENE BIOTECH CO,.LTD.","3787#, EAST YANGGUANG AVENUE, DIPU STREET, ANJI",China,0.0,319887.0,USD,3200.0,Kg.,3467.0,Kg.,200000.0,PCE,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE (SWAB) BAIK & BARU,200,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,812,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE SWAB BAIK BARU,"['HEALGEN', 'CORONAVIRUS', 'AG', 'RAPID', 'TEST', 'CASSETTE', 'SWAB', 'BAIK', 'BARU']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-31,1.0,7.01e-05,0.0091195,0.1569834,0.773455,1.4184397,1.2201074,0.7564297,4.34e-05,319887.0,200000.0,200000.0,0.017335,0.017335,0.016,0.016,1.599435,1.599435,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE SWAB BAIK BARU,358,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
812,812,7525,2021-05-31 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG MONO INDONESIA,"PERUM MAHKOTA SIMPRUG A.13 NO.09 RT.004 RW.015 PANINGGILAN UTARA,CILED",ID - Indonesia,.,.,.,.,"ZHEJIANG ORIENT GENE BIOTECH CO,.LTD.","3787#, EAST YANGGUANG AVENUE, DIPU STREET, ANJI",China,0.0,319887.0,USD,3200.0,Kg.,3531.0,Kg.,200000.0,PCE,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE (SWAB) BAIK & BARU,200,CT,0,0,0,0,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,813,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE SWAB BAIK BARU,"['HEALGEN', 'CORONAVIRUS', 'AG', 'RAPID', 'TEST', 'CASSETTE', 'SWAB', 'BAIK', 'BARU']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-31,1.0,7.01e-05,0.0091195,0.1569834,0.773455,1.4184397,1.2201074,0.7564297,4.34e-05,319887.0,200000.0,200000.0,0.017655,0.017655,0.016,0.016,1.599435,1.599435,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,3.0,PCE,3,0,HEALGEN CORONAVIRUS AG RAPID TEST CASSETTE SWAB BAIK BARU,359,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,75,,,,0
813,813,7551,2021-05-31 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. RAYA BOGOR KM 18 NO.4C, KEL. KRAMATJATI, KEC. KRAMATJATI, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,270988.2,USD,3791.0,Kg.,3791.0,Kg.,250000.0,E53,ONSITE COVID-19 AG RAPID TEST,0,PK,0,0,0,0,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,CHINA AIRLINES,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,814,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ONSITE AG RAPID TEST,"['ONSITE', 'AG', 'RAPID', 'TEST']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-31,1.0,7.01e-05,0.0091195,0.1569834,0.773455,1.4184397,1.2201074,0.7564297,4.34e-05,270988.2,250000.0,250000.0,0.015164,0.015164,0.015164,0.015164,1.0839528,1.0839528,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,PCE,3,0,ONSITE COVID19 AG RAPID TEST,360,21.0,,x,SARS-CoV-2 Antigen Rapid Diagnostic Tests,242.0,242,,DIAKEY COVID-19 Ag Rapid Test,,diakey  ag rapid,nan,ShinJin Medics Inc,shinjin medics,Republic of Korea,,Republic of Korea,Test in development or commercialized,,,,False,False,False,False,False,https://www.fda.gov/media/144574/download,https://www.fda.gov/media/144574/download,,,,,,,,IDN0136,,,Yes,ONSITE COVID19 AG RAPID TEST,DIAKEY COVID19 AG RAPID TEST,0.8571428571428571,1,100,242.0,,,0
819,819,7649,2021-05-28 03:00:00,38220090,Lain-lain,PT. TAISHAN ALKES INDONESIA,SEDAYU SQUARE D-7 KEL.CENGKARENG BARAT KEC.CENGKARENG KOTA ADM JAKARTA,ID - Indonesia,.,.,.,.,HANGZHOU YUEDIXIN TRADING CO LTD,ROOM 722 BUILDING 1 TAOTIANDI BUSINESS BUILDING JI,China,0.0,276378.0,USD,2672.0,Kg.,2752.0,Kg.,2500000.0,PCE,"COVID-19 ANTIGEN RAPID TEST CASSETTE , REAGENT",0,PK,0,0,0,0,SOEKARNO-HATTA (U),XIAMEN,CHINA AIRLINES,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,820,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0, ANTIGEN RAPID TEST CASSETTE REAGENT,"['ANTIGEN', 'RAPID', 'TEST', 'CASSETTE', 'REAGENT']",[],[],1,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-28,1.0,6.98e-05,0.0090849,0.1568283,0.7686986,1.415829,1.2141816,0.7540909,4.34e-05,276378.0,2500000.0,2500000.0,0.0011008,0.0011008,0.0010688,0.0010688,0.1105512,0.1105512,[],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0,0,COVID19 ANTIGEN RAPID TEST CASSETTE REAGENT,361,,,,,,,,,,,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,nan,nan,0.0,0,0,,,,0
820,820,7674,2021-05-28 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"ITC CEMPAKA MAS GROSIR LT.4 BLOK K NO.898 JL. LETJEN SUPRAPTO, KEL. SU",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,605854.07,USD,5688.0,Kg.,6326.0,Kg.,450000.0,PCE,CLUNGENE COVID-19 ANTIGEN RAPID TEST CASSETTE,360,CT,0,0,0,0,SOEKARNO-HATTA (U),GUANGZHOU,GA,0,0,0.0,0.0,China,0.0,0.0,0.0,0.0,0.0,0.0,0.0,821,Indonesia 2021-version-13.csv,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CLUNGENE ANTIGEN RAPID TEST CASSETTE,"['CLUNGENE', 'ANTIGEN', 'RAPID', 'TEST', 'CASSETTE']",[],[],,[],1.0,Keyword found but no value,SARS-CoV-2 Antigen Rapid Diagnostic Tests,2021-05-28,1.0,6.98e-05,0.0090849,0.1568283,0.7686986,1.415829,1.2141816,0.7540909,4.34e-05,605854.07,450000.0,450000.0,0.014057777777777778,0.014057777777777778,0.01264,0.01264,1.3463423777777777,1.3463423777777777,"['PCE', 'BOX', 'PCE', 'BOX', 'PCE', 'BOX']",1,1.0,1.0,1.0,1.0,1.0,1.0,4.0,PCE,3,0,CLUNGENE COVID19 ANTIGEN RAPID TEST CASSETTE,362,20.0,,,SARS-CoV-2 Antigen Rapid Diagnostic Tests,888.0,888,,CLUNGENE IND Covid-19 Antigen Rapid Test Cassette,CLUNGENEINDCovid19AntigenRapidTestCassette,clungene ind  antigen rapid  cassette,nan,PT. TAISHAN ALKES INDONESIA,pt taishan alkes indonesia,,,,,,,,False,False,False,False,False,,,,,,,,,,IDN0165,,,,CLUNGENE COVID19 ANTIGEN RAPID TEST CASSETTE,CLUNGENE IND COVID19 ANTIGEN RAPID TEST CASSETTE,0.9565217391304348,1,100,888.0,,,0
