no,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name
535,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ZAFIRE DISTRIBUTORS INC.,"49 EXAMINER ST BRGY WEST TRIANGLE QUEZON CITY, QUEZON CITY",PH - Philippines,9250500,.,ANGELAALDOVINO@YAHOO.COM,.,SD BIOSENSOR INC,,South Korea,95000.0,99247.2,USD,94.0,Kg.,118.0,Kg.,0.0,,3 PK STANDARD M10 NCOV REAL TIME DETENTION KIT,3,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,220,Philippines 2021-version9-tiers.csv
540,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",GREGAN 101 CORPORATION,.,PH - Philippines,.,.,.,.,ABBOTT DIAGNOSTIC KOREA INC.,,South Korea,500000.0,543000.0,USD,2269.0,Kg.,2387.0,Kg.,0.0,,4000BOXES PANBIO COVID 19 AG RAPID TEST DEVICE (NASAL) 25TEST/BOX,125,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,221,Philippines 2021-version9-tiers.csv
587,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,189710.3,203749.1,USD,337.04,Kg.,449.07,Kg.,0.0,,09211101190  KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,222,Philippines 2021-version9-tiers.csv
598,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",BIOTECNICA DIAGNOSTICS INC,"MONS. F. REYES ST. ALBAY, LEGAZPI",PH - Philippines,0527420499,.,BIOTECNICADX@GMAIL.COM,.,GUANGZHOU WONDFO BIOTECH CO LT,,China,75.0,86.0,USD,1.0,Kg.,2.0,Kg.,0.0,,WONDFO 2019-NCOV ANTIGEN TEST (COLLOIDAL GOLD METHOD),1,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,223,Philippines 2021-version9-tiers.csv
615,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,83169.4,89324.0,USD,175.54,Kg.,250.38,Kg.,0.0,,09211101190  KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,224,Philippines 2021-version9-tiers.csv
643,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,374.5,402.3,USD,63.3,Kg.,98.88,Kg.,0.0,,09211128190  KIT COBAS LIAT SARS-COV-2/FLU CTL,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,225,Philippines 2021-version9-tiers.csv
644,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,165300.9,177533.4,USD,348.74,Kg.,478.69,Kg.,0.0,,09211101190  KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,226,Philippines 2021-version9-tiers.csv
654,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LESTER AGUIRRE,.,PH - Philippines,.,.,.,.,THE UPS STORE #4620,,United States,25.0,32.3,USD,0.19,Kg.,0.2,Kg.,0.0,,COVID TESTING KITS 1PC,0,,FCA,,,,PORT OF CLARK,,,,0,,,,,,,,,,,227,Philippines 2021-version9-tiers.csv
679,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,India,166410.3,178724.9,USD,351.08,Kg.,473.73,Kg.,0.0,,09211101190  KIT COBAS LIAT SARS-COV-2/FLU,0,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,228,Philippines 2021-version9-tiers.csv
690,2021-09-20 03:00:00,38220030000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Sterilisation indicator strips and tapes",TRULABORATORIES CORP.,"14 DETROIT ST., CUBAO, QUEZON CITY",PH - Philippines,024511965,.,SALES@TRULABORATORIES.COM,.,SDBIOSENSOR INC,,South Korea,42000.0,51382.1,USD,1820.0,Kg.,2100.0,Kg.,0.0,,STANDARD TM Q COVID-19 AG - 4200,140,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,229,Philippines 2021-version9-tiers.csv
698,2021-09-20 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PERKIN-ELMER INSTRUMENTS PHILS CORPORATION,"UNIT 409 TO 410 COMMON GOAL TOWER FINANCE COR INDUSTRY ST. MBP ALABANG, MUNTINLUPA CITY",PH - Philippines,8220511,.,KRISTEL.VILLAMAYOR@PERKINELMER.COM,.,PERKINELMER SINGAPORE PTE LTD.,,Singapore,89368.0,93592.5,USD,15.0,Kg.,125.0,Kg.,0.0,,PERKINELMER SARS COV-2 REAL-T COVID -19-PCR-AUS-C -200 PCS,2,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,230,Philippines 2021-version9-tiers.csv
704,2021-09-18 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",KEMIN PHILIPPINES,.,PH - Philippines,.,.,.,.,JOCELYN LEUNG,,Singapore,450.0,510.0,USD,5.97,Kg.,5.97,Kg.,0.0,,100 PCS COVID-19 SELF TEST KIT,1,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,231,Philippines 2021-version9-tiers.csv
705,2021-09-18 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",GLENN SEBASTIAN,.,PH - Philippines,.,.,.,.,CO DRAGON WELL TRANSPORATION LTD,,Hong Kong,225.0,339.5,USD,2.0,Kg.,2.0,Kg.,0.0,,150 SARS-COVID-2 NUCLEOCAP SID (N) ANTIGEN,1,PACKAGE,FOB,,,,PORT OF CLARK,,,,0,,,,,,,,,,,232,Philippines 2021-version9-tiers.csv
811,2021-09-17 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",NOELLE AURORA DE PANO,.,PH - Philippines,.,.,.,.,JET VILLANUEVA,,Singapore,242.0,302.5,USD,2.0,Kg.,2.0,Kg.,0.0,,1 COVID HOME TEST KITS,1,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,233,Philippines 2021-version9-tiers.csv
820,2021-09-17 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,TIB MOLBIOL,,Germany,6918.2,7075.5,USD,0.09,Kg.,0.1,Kg.,0.0,,30.00 PC LIGHTMIX KIT SARS-COV-2 E+N UBC,1,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,234,Philippines 2021-version9-tiers.csv
838,2021-09-17 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",LABX CORPORATION,.,PH - Philippines,.,.,.,.,PREMIER MEDICAL CORPORATION PRIVAT,,India,2500.0,3100.0,USD,13.0,Kg.,16.0,Kg.,0.0,,2 CT 1000 PCS SURE STATUS COVID 19 ANTIGEN CARD TEST,2,,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,235,Philippines 2021-version9-tiers.csv
870,2021-09-17 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,ROCHE DIAGNOSTICS CORP,,United States,1105.8,1164.4,USD,2.34,Kg.,2.95,Kg.,0.0,,2.00 PC KIT COBAS LIAT SARS-COV-2/FLU,1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,236,Philippines 2021-version9-tiers.csv
916,2021-09-16 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",BIOREGEN EURO INC.,"4501 SINGIAN ST POBLACION, MAKATI CITY",PH - Philippines,7721279,.,INFO@BIOREGENEURO.COM,.,GUANGZHOU TIANCHENG MEDICAL TECHNOLOGY CO LTD,,China,439.6,635.5,USD,7.0,Kg.,48.0,Kg.,0.0,,157KITS 2019-NCOV  (PCR) DETECTION KIT FOR 2019-NCOV (PCR-FLUORESCENCE),1,,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,237,Philippines 2021-version9-tiers.csv
970,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",SPARTI LOGISTICS CORP.,"UNIT 2K 8005 DON JESUS BLVD., OMNI ARCADE ALABANG HILLS CUPANG, MUNTINLUPA CITY",PH - Philippines,024041209,.,SPARTILOGISTICSCORPORATION@GMAIL.COM,.,RAPIGEN INC.,,South Korea,159000.0,172154.5,USD,1467.0,Kg.,1548.0,Kg.,0.0,,100300TEST BIOCREDIT COVID 19 AG(5015KIT/20TEST/KIT),126,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,238,Philippines 2021-version9-tiers.csv
976,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",OMNIBUS BIO-MEDICAL SYSTEMS INC.,"4TH FLOOR WILSON CORPORATE CENTER 225 WILSON STREET GREENHILLS, SAN JUAN CITY",PH - Philippines,7224607,.,VAN@OMNIBUS.PH,.,SANSURE BIOTECH INC.,,China,55530.0,61315.8,USD,704.0,Kg.,757.0,Kg.,0.0,,5553 PCS OF NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLUORESCENCE PROBING),32,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,239,Philippines 2021-version9-tiers.csv
989,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ECO APPLICATION SOLUTIONS PHILS INC,"3/F PAIR-PAGS CENTER,NAIA AVE,PASAY CITY,PASAY",PH - Philippines,.,.,.,.,"GENFINE BIOTECH(CHANGZHOU) CO.,LTD ",,China,800.0,880.0,USD,0.12,Kg.,12.0,Kg.,0.0,,NOVEL CORONAVIRUS (2019-NCOV) NUCLEIC ACID DIAGNOSTIC KIT (PCR-FLUORESCENCE PROBING),1,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,240,Philippines 2021-version9-tiers.csv
1030,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MACROHEALTH INC.,"W. LONG BLDG.,440-442 DEL MONTE AVE., BRGY SIENA, QUEZON CITY",PH - Philippines,8639999,.,BDEV@HI-PRECISION.COM.PH,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,437500.0,475125.0,USD,1922.81,Kg.,2099.0,Kg.,0.0,,3500 PANBIO COVID 19 AG RAPID TEST DEVICE 25T NS,10,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,241,Philippines 2021-version9-tiers.csv
1058,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",CRESTLINE SCIENTIFIC CORP.,"2902 FINLANDIA COR. COPERNICO STS., SAN ISIDRO, MAKATI CITY",PH - Philippines,8875777,.,CREST2934@YAHOO.COM,.,PANTOS LOGISTICS  HK  CO LTD,,Hong Kong,2500.0,2995.0,USD,28.5,Kg.,28.5,Kg.,0.0,," """"NDB"""" COVID-19 ANTIGEN TEST KIT  2019-NCOV  2000 PCS.",2,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,242,Philippines 2021-version9-tiers.csv
1102,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATIENT CARE CORP.,"AMHSCO BLDG., MACARTHUR HIGHWAY, DOLORES, SAN FERNANDO, PAMPANGA",PH - Philippines,0459611602,.,PURCHASING@PCC.COM.PH,.,BECTON DICKINSON HOLDINGS PTE. LTD.,,Singapore,134900.0,141874.1,USD,187.0,Kg.,205.0,Kg.,0.0,,44500301 KIT BD MAX SARS-COV-2 REAGENTS,0,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,243,Philippines 2021-version9-tiers.csv
1160,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",GERRY FE DE JESUS,.,PH - Philippines,.,.,.,.,JEFFREY DE JESUS,,Singapore,74.4,85.9,USD,0.88,Kg.,0.89,Kg.,0.0,,2 PCS OF QUICKVUE AT-HOME OTC COVID-19 TEST KITS SETS,0,PACKAGE,DDU,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,244,Philippines 2021-version9-tiers.csv
1165,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",MEDICAL TEST SYSTEM  INCORPORATED,"5/F DAO I BLDG 189 SALCEDO ST. LEGASPI VILLAGE, MAKATI CITY",PH - Philippines,8130069,.,JACKSEAIRE.EXPRESS@YAHOO.COM,.,LIFE TECHNOLOGIES HOLDINGS PTE LTD,,Singapore,257.5,279.3,USD,1.6,Kg.,1.81,Kg.,0.0,,TQMN SRSCOV MUTASSY S.P681R,0,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,245,Philippines 2021-version9-tiers.csv
1168,2021-09-16 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",SUNFU SOLUTIONS INC.,"UNIT 615 CITY AND LAND MEGAPLAZA ADB AVE  ORTIGAS CENTER SAN ANTONIO, PASIG CITY",PH - Philippines,026877194,.,INFO@SUNFUSOLUTIONS.NET,.,ABBOTT DIAGNOSTICS KOREA INC.,,South Korea,200000.0,219500.0,USD,1118.0,Kg.,1157.0,Kg.,0.0,,41FK10 PANBIO COVID 19 AG RAPID T DEVICE 25T NP 2000 EA,6,,CPT,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,246,Philippines 2021-version9-tiers.csv
1179,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ROCHE (PHILIPPINES) INC,"1804 AND 19TH FLR ONE GLOBAL PLACE BLDG., 5TH AVE. COR 25TH ST.BONIFAC, TAGUIG CITY",PH - Philippines,027187777,.,MINETTE.GREGORIO@ROCHE.COM,.,TIB MOLBIOL,,Germany,33112.8,34674.0,USD,3.0,Kg.,3.5,Kg.,0.0,,350.00 PK SARS-COV-2 (COVID19) RDRP,1,PACKAGE,CIP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,247,Philippines 2021-version9-tiers.csv
1189,2021-09-16 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ECO APPLICATION SOLUTIONS PHILS INC,"3/F PAIR-PAGS CENTER,NAIA AVE,PASAY CITY,PASAY",PH - Philippines,.,.,.,.,ACON BIOTECH(HANGZHOU) CO LTD,,China,1400.0,1504.0,USD,5.8,Kg.,10.0,Kg.,0.0,,COVID-19 ANTIGEN TEST KIT (DRY FLUORESCENCE IMMUNOASSAY),2,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,248,Philippines 2021-version9-tiers.csv
1208,2021-09-15 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",PATRICK FU,.,PH - Philippines,.,.,.,.,QUAHE WOO & PALMER LLC,,Singapore,308.4,349.6,USD,3.25,Kg.,3.35,Kg.,0.0,,36.00 PE COVID 19 ANTIGEN RAPID SELF TEST KIT,1,PACKAGE,DAP,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,249,Philippines 2021-version9-tiers.csv
1229,2021-09-15 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ULIVACCINES INC.,"4TH FLR KARINA BLDG 33 SHAW BLVD, PASIG",PH - Philippines,6963136,.,IMPORT-EXPORTSERVICES@UNILAB.COM.PH,.,KH MEDICAL CO LTD,,South Korea,2200.0,2370.2,USD,15.0,Kg.,16.0,Kg.,0.0,,4EA RADI COVID 19 DETECTION KIT 100T/KIT,1,,FCA,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,250,Philippines 2021-version9-tiers.csv
1251,2021-09-15 03:00:00,38220010000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Plates,sheets,film,foil and strip of plastics impregnated or coated with diagnostic or",MRL CYBERTEC CORPORATION,"NO. 124 MALAKAS ST. CENTRAL DILIMAN,, QUEZON CITY",PH - Philippines,4410398,.,JULIE.DELACRUZ19@GMAIL.COM,.,AITBIOTECH PTE LTD,,Singapore,90090.0,95255.6,USD,63.0,Kg.,70.0,Kg.,0.0,,273PCS ABTES COVID-19 QPCR I KIT (100),2,,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,251,Philippines 2021-version9-tiers.csv
1307,2021-09-15 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ONG YI SHENG,.,PH - Philippines,.,.,.,.,JEREMY HOOI,,Malaysia,216.6,239.5,USD,2.16,Kg.,2.16,Kg.,0.0,,1 PC COVID-19 TEST KIT,1,PACKAGE,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,252,Philippines 2021-version9-tiers.csv
1360,2021-09-15 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",LABX CORPORATION,.,PH - Philippines,.,.,.,.,QUIDEL CORPORATION,,United States,5000.0,6646.4,USD,150.0,Kg.,163.5,Kg.,0.0,,1 PKG 500 PCS QKVUE SARS ANTIGEN 25T US,1,PACKAGE,EXW,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,253,Philippines 2021-version9-tiers.csv
1401,2021-09-15 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",J-CASH MACHINE GLOBAL MANUFACTURING,.,PH - Philippines,.,.,.,.,JAPANCASHMACHINECO. LTD.,,Japan,168.4,251.8,USD,0.83,Kg.,0.83,Kg.,0.0,,COVID19 ANTIGEN TEST DEVICE,1,PACKAGE,CIF,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,254,Philippines 2021-version9-tiers.csv
1405,2021-09-14 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",ALLIED HOSPITAL SUPPLY INT'L. CORPORATION,"NO 6 LEONARD WOOD LOOP, BAGUIO CITY",PH - Philippines,0744425407,.,ANNE_MARIE_PH@YAHOO.COM,.,ABBOTT DIAGNOSTICS KOREA INC,,South Korea,100000.0,117808.2,USD,2452.5,Kg.,2719.0,Kg.,0.0,,COVID 19 AG RAPID T DEVICE 25T NP,14,,FOB,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,255,Philippines 2021-version9-tiers.csv
1436,2021-09-14 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",CHRIS G. SORONGON,.,PH - Philippines,.,.,.,.,JAEYOON KIM,,South Korea,150.0,166.9,USD,0.99,Kg.,0.99,Kg.,0.0,,GENBODY COVID1 9 AB KIT,0,PACKAGE,DDU,,,,"PORT OF MACTAN INTERNATIONA, AIRPORT",,,,0,,,,,,,,,,,256,Philippines 2021-version9-tiers.csv
1469,2021-09-14 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",CHRIS G. SORONGON,.,PH - Philippines,.,.,.,.,JAEYOON KIM,,South Korea,150.0,166.9,USD,0.99,Kg.,0.99,Kg.,0.0,,GENBODY COVID 19 AG KIT,1,PACKAGE,DDU,,,,"PORT OF MACTAN INTERNATIONA, AIRPORT",,,,0,,,,,,,,,,,257,Philippines 2021-version9-tiers.csv
1474,2021-09-14 03:00:00,38220090000,"Miscellaneous chemical products Composite diagnostic or laboratory reagents, nes Diagnostic or lab.reagents on a backing, prepared diagnostic or lab.reagents excl. Ch 30 - Other",GOLDYLAB ENTERPRISES,"BOLTON EXT. MAGALLANES,NIA ROAD, DAVAO CITY",PH - Philippines,09228703177,.,GOLDYLABDAVAO@GMAIL.COM,.,BEIJING HOTGEN BIOTECH CO LTD,,China,300.0,425.5,USD,6.25,Kg.,18.67,Kg.,0.0,,5 KIT NOVEL CORONAVIRUS (SARS-COV-2)NEUTRALIZING ANTIBODIES TEST (CHEMILUMINESCENCE IMMUNOASSAY),1,,CFR,,,,NINOY AQUINO INTERNATIONAL AIRPORT,,,,0,,,,,,,,,,,258,Philippines 2021-version9-tiers.csv
