NO,ARRIVAL DATE,HS CODE,HS CODE DESCRIPTION,IMPORTER NAME,IMPORTER ADDRESS,CITY STATE,TEL,FAX,E-MAIL,WEB,EXPORTER NAME,EXPORTER ADDRESS,COUNTRY OF ORIGIN,IMPORT VALUE FOB,IMPORT VALUE CIF,CURRENCY,NET WEIGHT,NET WEIGHT UNIT,GROSS WEIGHT,GROSS WEIGHT UNIT,QUANTITY,QUANTITY UNIT,PRODUCT DETAILS,NUMBER OF PACKAGES,PACKAGES UNIT,INCOTERMS,PLACE OF DELIVERY,BRAND NAME,MANUFACTORING COMPANY,PORT OF ARRIVAL,PORT OF DEPARTURE,NOTIFY PARTY,NOTIFY ADDRESS,VOLUME,VOLUME UNIT,PREPORT,SHIPPER COUNTRY,US STATE,US PORT2,FINAL US PORT,FINAL FOREIGN PORT,FINAL COUNTRY,CONTAINER COUNT,TOTAL TEUS,source_data_row,source_file_name
4879,2021-06-11 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,707.71,USD,0.61,Kg.,43.0,Kg.,3.0,EA,6S6102 ALNITY  SARS COVID 2  IGGII QUANT CAL,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,4879,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
4897,2021-06-11 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,300.0,USD,6.6,Kg.,15.0,Kg.,300.0,PCE,SARS-COV-2 ANTIGEN (GICA),0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4897,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
4908,2021-06-11 03:00:00,38220030,Strip dan pita indikator sterilisasi,PT. ECOLAB INTERNATIONAL INDONESIA,JL. PAHLAWAN KARANGASEM TIMUR CITEUREUP BOGOR,ID - Indonesia,.,.,.,.,NALCO COMPANY LLC,1601 W DIEHL ROAD NAPERVILLE ILLINOIS 60563,United States,0.0,11.58,USD,0.14,Kg.,388.7,Kg.,4.0,EA,460-S0980.75 S0980 TRASAR 3 CAL SOL 1 L NE - BAIK DAN BARU,1,PK,,,,,SOEKARNO-HATTA (U),CHICAGO,CI,,0,,,United States,,,,,,,,4908,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
4962,2021-06-11 03:00:00,38220090,Lain-lain,PT. RAFA TOPAZ UTAMA,JL.RADIN INTEN II TAMAN BUARAN INDAH I BLOK U NO.242 RT.006  RW.014 KL,ID - Indonesia,.,.,.,.,LIFOTRONIC TECHNOLOGY (HONG KONG) LIMITE,"19H, MAXGRAND PLAZA NO.3 TAI YAU STREET SAN PO KON",Hong Kong,0.0,300.0,USD,6.6,Kg.,15.0,Kg.,12.0,PCE,SARS-COV-2 ANTIGEN (GICA),0,PK,,,,,SOEKARNO-HATTA (U),HONG KONG,CATHAY PACIFIC,,0,,,Hong Kong,,,,,,,,4962,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5000,2021-06-11 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,215.43,USD,0.19,Kg.,43.0,Kg.,4.0,EA,6R8702 ARC SARS COVID 2 CAL OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,5000,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5122,2021-06-10 03:00:00,38220090,Lain-lain,PT. MEDQUEST JAYA GLOBAL,MENARA SALEMBA LT.6 ZONA 1 JL. SALEMBA RAYA NO 5-5A JAKARTA PUSAT 1044,ID - Indonesia,.,.,.,.,CEPHEID HBDC SAS,VIRA SOLELH 81470 MAURENS-SCOPONT FRANCE,France,0.0,1956.28,USD,5.15,Kg.,98.0,Kg.,12.0,KT,"KIT, XPRESS,SARS-COV-2,10 TEST XPRSARS-COV2-10",0,CT,,,,,SOEKARNO-HATTA (U),SAN FRANCISCO,KOREAN AIRLINES,,0,,,United States,,,,,,,,5122,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5134,2021-06-10 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL.WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"ZHEJIANG KUAYE BIOTECHNOLOGY CO., LTD.","ADD: NO.3 WORKSHOP, PHARMACEUTICAL INDUSTRIAL PARK",China,0.0,58395.53,USD,889.0,Kg.,914.0,Kg.,50000.0,E53,KY-BIO COVID-19 AG TEST,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,CHINA EASTERN AIR,,0,,,China,,,,,,,,5134,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5201,2021-06-10 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,14180.55,USD,25.21,Kg.,610.0,Kg.,200.0,EA,6R8722 ALINITY SARS COVID-2 100T OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,5201,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5215,2021-06-10 03:00:00,38220090,Lain-lain,PT. ABBOTT PRODUCTS INDONESIA,WISMA PONDOK INDAH 2 LT.10 SUITE 1000 JL. SULTAN ISKANDAR MUDA KAV. V-,ID - Indonesia,.,.,.,.,ABBOTT  DIAGNOSTICS GMBH,MAX-PLANCK-RING 2 65205 WIESBADEN GERMANY,Germany,0.0,67206.36,USD,119.5,Kg.,610.0,Kg.,200.0,EA,6R8622 ALINITY SARS COVID-2 100T OUS,0,PK,,,,,SOEKARNO-HATTA (U),FRANKFURT AM MAIN,EMIRATES,,0,,,Ireland,,,,,,,,5215,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5263,2021-06-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"RUKO MEGA GROSIR CEMPAKA MAS BLOK P 36/37, JL.LETJEND. SUPRAPTO, SUMUR",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,228752.81,USD,2528.0,Kg.,2864.0,Kg.,200000.0,PCE,CLUNGENE COVID-19 ANTIGEN RAPID TEST CASSETTE,160,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,MU,,0,,,China,,,,,,,,5263,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5270,2021-06-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"RUKO MEGA GROSIR CEMPAKA MAS BLOK P 36/37, JL.LETJEND. SUPRAPTO, SUMUR",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,228879.95,USD,2528.0,Kg.,2892.0,Kg.,200000.0,PCE,CLUNGENE COVID-19 ANTIGEN RAPID TEST CASSETTE,160,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,MU,,0,,,China,,,,,,,,5270,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5274,2021-06-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"RUKO MEGA GROSIR CEMPAKA MAS BLOK P 36/37, JL.LETJEND. SUPRAPTO, SUMUR",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,228725.56,USD,2528.0,Kg.,2858.0,Kg.,200000.0,PCE,CLUNGENE COVID-19 ANTIGEN RAPID TEST CASSETTE,160,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,MU,,0,,,China,,,,,,,,5274,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5291,2021-06-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. JAYAMAS MEDICA INDUSTRI,"SEBELAH SELATAN JALAN BY PASS RT.05/RW.01, KEL.SIDOMOJO,KEC.KRIAN,KAB.",ID - Indonesia,.,.,.,.,ARTRON LABORATORIES INC.,"3938 NORTH FRASES WAY, BURNABY, B.C. CANADA, V5J 5",Canada,0.0,31080.47,USD,175.0,Kg.,175.0,Kg.,20000.0,PCE,"A03-50-422 COVID-19 ANTIGEN, NASAL/NASOPHARYNGEAL SWAB/NASOPHARYNEAL ASPIRATE, 25 CASSETES/BOX,",1,PK,,,,,SOEKARNO-HATTA (U),VANCOUVER,EVA AIRWAYS,,0,,,Canada,,,,,,,,5291,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5292,2021-06-09 03:00:00,38220090,Lain-lain,PT. BINA ALAM INDONESIA,"PLAZA MAREIN,JALAN JENDERAL SUDIRMAN KAV.76-78,KEL.SETIABUDI,KEC.SETIA",ID - Indonesia,.,.,.,.,ADALTIS S.R.L,"VIA DURINI,27 20122 MILANO MI,ITALY",Italy,0.0,50223.0,EUR,44.0,Kg.,44.0,Kg.,110.0,PCE,MOLGENSARS-COV-2 REALTIME RTPCR  KIT 100 REACTION BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),FIUMICINO,EMIRATES AIRWAYS,,0,,,Italy,,,,,,,,5292,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5320,2021-06-09 03:00:00,38220090,Lain-lain,PT. CITRA DIAN PRATAMA,"RUKO TOMANG TOL BLOK A-I / 07 RT 009 RW 004,KEDOYA SELATAN KEBON JERUK",ID - Indonesia,.,.,.,.,"GETEIN BIOTECH,INC.","NO.9 BOFU ROAD,LUHE DISTRICT,NANJING CHINA CHINA",China,0.0,2300.0,USD,18.18,Kg.,20.2,Kg.,1000.0,EA,ONE STEP TEST FOR SARS-COV-2-ANTIGEN (COLLOIDAL GOLD),0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,RAYA AIRWAYS,,0,,,China,,,,,,,,5320,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5322,2021-06-09 03:00:00,38220090,Lain-lain,PT. BINA ALAM INDONESIA,"PLAZA MAREIN,JALAN JENDERAL SUDIRMAN KAV.76-78,KEL.SETIABUDI,KEC.SETIA",ID - Indonesia,.,.,.,.,ADALTIS S.R.L,"VIA DURINI,27 20122 MILANO MI,ITALY",Italy,0.0,0.0,EUR,0.0,Kg.,44.0,Kg.,11.0,PCE,MOLGENSARS-COV-2 REALTIME RTPCR  KIT 100 REACTION BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),FIUMICINO,EMIRATES AIRWAYS,,0,,,Italy,,,,,,,,5322,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5337,2021-06-09 03:00:00,38220010,"Pelat, lembaran, film, foil dan strip dari plastik diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. BINTANG CEMERLANG,"RUKO MEGA GROSIR CEMPAKA MAS BLOK P 36/37, JL.LETJEND. SUPRAPTO, SUMUR",ID - Indonesia,.,.,.,.,"HANGZHOU CLONGENE BIOTECH CO.,LTD.","NO.1 YICHUANG ROAD, YUHANG SUB-DISTRICT, YUHANG DI",China,0.0,228716.48,USD,2528.0,Kg.,2856.0,Kg.,200000.0,PCE,CLUNGENE COVID-19 ANTIGEN RAPID TEST CASSETTE,160,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,MU,,0,,,China,,,,,,,,5337,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5381,2021-06-09 03:00:00,38220090,Lain-lain,PT. KIRANA JAYA LESTARI,"JL. TANAH ABANG II NO.37, PETOJO SELATAN, GAMBIR, JAKARTA PUSAT, DKI J",ID - Indonesia,.,.,.,.,"VIVACHEK BIOTECH (HANGZHOU) CO.,LTD","LVL 2,BLOCK 2,146 EAST CHAOFENG RD,YUHANG ZHEJIANG",China,0.0,21245.63,USD,138.0,Kg.,188.0,Kg.,20000.0,PCE,"VIVADIAG COVID-19 IGM/IGG RAPID TEST, KONDISI : BAIK/BARU PO05210032",28,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI PU DONG APT,GARUDA INDONESIA,,0,,,China,,,,,,,,5381,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5411,2021-06-08 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,1658040000.0,IDR,590.45,Kg.,1688.2,Kg.,200.0,PCE,SARS-COV-2 AG ELECSYS COBAS E 200 BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,5411,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5432,2021-06-08 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,13356000.0,IDR,4.76,Kg.,1688.2,Kg.,56.0,PCE,SARS-COV-2 EXTRACTION SOLUTION BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,5432,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5481,2021-06-08 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR MINGGU KAV16",ID - Indonesia,.,.,.,.,BIONER CORPORATION,"8-11, MUNPYEONG-SEORO DAEDEOK-GU, DAEJOEN 34302 KO",South Korea,0.0,102221.14,USD,350.94,Kg.,924.0,Kg.,500.0,PCE,ACCUPOWER COVID-19 REAL-TIME RT-PCR KIT(48T) -,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,5481,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5582,2021-06-08 03:00:00,38220090,Lain-lain,PT. BIOCARE SEJAHTERA,RUKO KRANGGAN PERMAI BLOK RT017 NO.30 RT.002 RW.016 JATI SAMPURNA KOT,ID - Indonesia,.,.,.,.,"ASSURE TECH (HANGZHOU) CO,LTD","3RD FLOOR,BUILDING 4,NO.1418-50,MOGANSHAN ROAD,HAN",China,0.0,31699.29,USD,292.0,Kg.,292.0,Kg.,15120.0,PCE,FASTEP COVID-19 ANTIGEN RAPID TEST DEVICE BAIK DAN BARU,28,CT,,,,,SOEKARNO-HATTA (U),SHANGHAI,CHINA AIRLINES,,0,,,China,,,,,,,,5582,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5583,2021-06-08 03:00:00,38220090,Lain-lain,PT. STANDARD BIOSENSOR INDONESIA,"L'AVENUE OFFICE TOWER LANTAI 21 UNIT C, JALAN RAYA PASAR MINGGU KAV16",ID - Indonesia,.,.,.,.,BIONER CORPORATION,"8-11, MUNPYEONG-SEORO DAEDEOK-GU, DAEJOEN 34302 KO",South Korea,0.0,163553.82,USD,561.5,Kg.,924.0,Kg.,400.0,PCE,ACCUPOWER COVID-19 MULTIPLEX REAL-TIME RT-PCR KIT -,0,PK,,,,,SOEKARNO-HATTA (U),INCHEON INTL APT/SEOUL,KOREAN AIRLINES,,0,,,North Korea,,,,,,,,5583,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5640,2021-06-08 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,"CTK BIOTECH, INC","13855 STOWE DRIVE POWAY, CA 92064, USA",United States,0.0,28155.08,USD,496.0,Kg.,496.0,Kg.,50010.0,E53,ONSITE COVID-19 IGG/IGM RAPID TEST,0,PK,,,,,SOEKARNO-HATTA (U),CAPITAL INTERNATIONAL APT/BEIJING,CHINA AIRLINES,,0,,,China,,,,,,,,5640,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5672,2021-06-08 03:00:00,38220090,Lain-lain,PT. GENECRAFT LABS,"BUSINESS PARK KEBON JERUK BLOK F.2 NO.9, JL.RAYA MERUYA ILIR KAV.88 RT",ID - Indonesia,.,.,.,.,A MENARINI DIAGNOSTICS SRL,VIA SETTE SANTI 3 FIRENZE FI 50131 IT,Italy,0.0,30313.5,EUR,30.0,Kg.,30.0,Kg.,50.0,PCE,RADI COVID-19 DETECTIO KIT RV008 BAIK & BARU,0,PK,,,,,SOEKARNO-HATTA (U),MALPENSA APT/MILANO,ETIHAD AIRWAYS,,0,,,Italy,,,,,,,,5672,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5699,2021-06-08 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33,35,36 JL.JEND.SUDIRMAN 48A-003/004,KARET SEMAN",ID - Indonesia,.,.,.,.,ROCHE DIAGNOSTICS INTERNATIONAL LTD,FORRENSTRASSE 2 CH-6343 ROTKREUZ/SWITZERLAND,Switzerland,0.0,11872000.0,IDR,4.23,Kg.,1688.2,Kg.,56.0,PCE,SARS-COV-2 AG PC ELECSYS BAIK/BARU,0,PK,,,,,SOEKARNO-HATTA (U),LUXEMBOURG,CARGOLUX,,0,,,Germany,,,,,,,,5699,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5732,2021-06-08 03:00:00,38220090,Lain-lain,PT. RAJAERBA INDOCHEM,"JL. WARUNG BUNCIT RAYA NOMOR 8, KEL.DUREN TIGA, KEC.PANCORAN, KOTA ADM",ID - Indonesia,.,.,.,.,ZYBIO INC,"ADD: FLOOR 1 TO FLOOR 4, BUILDING 30, NO. 6 OF TAI",China,0.0,14321.25,USD,175.0,Kg.,196.0,Kg.,500.0,E53,ZYBIO SARS-COV-2 ANTIGEN ASSAY KIT (COLLOIDAL GOLD METHOD),0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GARUDA INDONESIA,,0,,,China,,,,,,,,5732,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5891,2021-06-07 03:00:00,38220090,Lain-lain,PT. NUSANTARA BINA DIAGNOSTIKA,"PERTOKOAN BALI VIEW NO 35, JL RAJAWALI, KEC. PISANGAN CIPUTAT TIMUR, K",ID - Indonesia,.,.,.,.,DIASORIN SPA,VIA CRESCENTINO SNC SALUGGIA VI 13040 IT,Italy,0.0,3098.15,EUR,10.59,Kg.,491.8,Kg.,12.0,PCE,LIAISON SARS-COV-S1/S2 IGG,0,PK,,,,,SOEKARNO-HATTA (U),MILANO,ETIHAD AIRWAYS,,0,,,Italy,,,,,,,,5891,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
5938,2021-06-07 03:00:00,38220090,Lain-lain,PT. JOY INDO MEDIKA,JL WR SUPRATMAN BLOK NO 168 KESIMAN DENPASAR TIMUR,ID - Indonesia,.,.,.,.,HANGZHOU CLONGENE BIOTECH CO LTD,"NO 1 YICHUANG RD, YUHANG SUB DISTRICT YUHANG DISTR",China,0.0,34559.17,USD,1264.0,Kg.,1409.0,Kg.,100000.0,PCE,SWAB ANTIGEN ( COVID TEST 19  ANTIGEN RAPID TEST ) BAIK BARU,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,GA,,0,,,China,,,,,,,,5938,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6152,2021-06-07 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,16118.53,EUR,2.39,Kg.,5.3,Kg.,200.0,PCE,09155368001 SARS-COV (COVID19) E-GENE,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,TRI MG AIR,,0,,,Germany,,,,,,,,6152,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6157,2021-06-07 03:00:00,38220090,Lain-lain,PT. NUSANTARA BINA DIAGNOSTIKA,"PERTOKOAN BALI VIEW NO 35, JL RAJAWALI, KEC. PISANGAN CIPUTAT TIMUR, K",ID - Indonesia,.,.,.,.,DIASORIN SPA,VIA CRESCENTINO SNC SALUGGIA VI 13040 IT,Italy,0.0,258.19,EUR,0.88,Kg.,491.8,Kg.,5.0,PCE,LIAISON CONTROL SARS-COV-2 S1/S2 IGG,0,PK,,,,,SOEKARNO-HATTA (U),MILANO,ETIHAD AIRWAYS,,0,,,Italy,,,,,,,,6157,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6206,2021-06-07 03:00:00,38220090,Lain-lain,PT. SUMIFIN CITRA ABADI,RUKO BANJAR WIJAYA BLOK B1 NO.7 CIPONDOH TANGERANG 15141,ID - Indonesia,.,.,.,.,BEIJING WANTAI BIOLOGICAL PHARMACY ENTER,NO 31 KEXUEYUAN ROAD CHANGPING DISTRICT BEIJING,China,0.0,99140.0,USD,40.0,Kg.,90.0,Kg.,19200.0,PCE,WANTAI SARS-COV-2 RT-PCR KIT,6,CT,,,,,SOEKARNO-HATTA (U),BEIJING,EVA AIRWAYS,,0,,,China,,,,,,,,6206,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6225,2021-06-07 03:00:00,38220090,Lain-lain,PT. TAWADA HEALTHCARE,"RUKAN PERMATA SENAYAN BLOK A NO.18-19 JL.TENTARA PELAJAR NO.5,GROGOL U",ID - Indonesia,.,.,.,.,"SHENZHEN LANDWIND BIOTECHNOLOGY CO.,LTD","6F,BLOCK 10,TONGFUYU INDUSTRIAL PARK,TAOYUAN STREE",China,0.0,36866.33,USD,275.12,Kg.,301.0,Kg.,20000.0,PCE,SARS-COV-2 ANTIGEN TEST KIT (COLLOIDAL GOLD) AKL 20303121688,26,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,MALAYSIA AIRLINES,,0,,,China,,,,,,,,6225,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6252,2021-06-07 03:00:00,38220090,Lain-lain,PT. TAWADA HEALTHCARE,"RUKAN PERMATA SENAYAN BLOK A NO.18-19 JL.TENTARA PELAJAR NO.5,GROGOL U",ID - Indonesia,.,.,.,.,"SHENZHEN LANDWIND BIOTECHNOLOGY CO.,LTD","6F,BLOCK 10,TONGFUYU INDUSTRIAL PARK,TAOYUAN STREE",China,0.0,921.67,USD,6.88,Kg.,301.0,Kg.,500.0,PCE,SARS-COV-2 ANTIGEN TEST KIT (COLLOIDAL GOLD) AKL 20303121688,0,PK,,,,,SOEKARNO-HATTA (U),GUANGZHOU,MALAYSIA AIRLINES,,0,,,China,,,,,,,,6252,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6264,2021-06-07 03:00:00,38220090,Lain-lain,PT. ROCHE INDONESIA,"GEDUNG AIA LANTAI 32,33, 35, 36,JL JEND SUDIRMAN NOMOR 48A RT.003 / RW",ID - Indonesia,.,.,.,.,TIB MOLBIOL,"ERESBURGSTRASSE 22-23,BERLIN,GERMANY",Germany,0.0,16118.53,EUR,2.39,Kg.,5.3,Kg.,200.0,PCE,09155376001 SARS-COV-2 (COVID19) RDRP,0,PK,,,,,SOEKARNO-HATTA (U),BERLIN,TRI MG AIR,,0,,,Germany,,,,,,,,6264,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6282,2021-06-05 03:00:00,38220020,"Kertas karton, gumpalan selulosa dan jaringan dari serat selulosa diresapi atau dilapisi reagen diagnosa atau laboratorium",PT. EXXEL UTAMA,"JL.RAJAWALI SELATAN RAYA BLOK C5/2,RUKAN MULTIGUNA KEMAYORAN BLOK6N",ID - Indonesia,.,.,.,.,"BEIJING GENESEE BIOTECH,INC","#36,YANQI DONGER ROAD,HUAIROU YANQI INDUSTRIAL DEV",China,0.0,163675.0,USD,2316.0,Kg.,2316.0,Kg.,150000.0,E53,"ANSWER COVID-19 AG RAPID TEST,CS",209,PK,,,,,SOEKARNO-HATTA (U),BEIJING,CHINA AIRLINES,,0,,,United States,,,,,,,,6282,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6295,2021-06-04 03:00:00,38220090,Lain-lain,PT. JAFAREL MEDIATICS,"JL. KENDAL NO.6 A, KEL. MENTENG. KEC,MENTENG, JAKARTA PUSAT",ID - Indonesia,.,.,.,.,"XIAMEN BOSON BIOTECH CO.,LTD","90-94 TIANFENG ROAD,JIMEI NORTH INDUSTRIAL PARK",China,0.0,17890.0,USD,159.0,Kg.,159.0,Kg.,10.0,PCE,"DALF BN SARS-COV-2 ANTIGEN DROP TEST, KEMASAN DUS, ISI 20 DAN 25 TES BAIK & BARU",0,PK,,,,,SOEKARNO-HATTA (U),XIAMEN,CHINA AIRLINES,,0,,,China,,,,,,,,6295,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
6443,2021-06-04 03:00:00,38220090,Lain-lain,PT. PROGRESSIVMEDIA INDONESIA,WISMA BARITO PACIFIC LT 1A JL LETJEND S PARMAN KAV 62-63 RT.003 RW.004,ID - Indonesia,.,.,.,.,SINO BIOLOGICAL INC,18 KECHUANG 10TH ST B9 BDA,China,0.0,1831.11,USD,0.5,Kg.,0.5,Kg.,4.0,PCE,LAB PRODUCTSARS COV-2 2019NCOV SPIKE S1-HIS RECOMBINANT PROTEIN -,0,PK,,,,,SOEKARNO-HATTA (U),SHANGHAI,FEDERAL EXPRESS C,,0,,,China,,,,,,,,6443,Trade Atlas - 01-03-2022 - File ID 0048957745.xlsx
