,index,paproduct detailno,arrival date,hs code,hs code description,importer name,importer address,city state,tel,fax,e-mail,web,exporter name,exporter address,country of origin,import value fob,import value cif,currency,net weight,net weight unit,gross weight,gross weight unit,quantity,quantity unit,product details,number of packages,packages unit,incoterms,place of delivery,brand name,manufactoring company,port of arrival,port of departure,notify party,notify address,volume,volume unit,preport,shipper country,us state,us port2,final us port,final foreign port,final country,container count,total teus,source_data_row,source_file_name,Matching P Tags,Top P Score Reports,Matching M Tags,Top M Score Reports,Top P Match Score,Top M Match Score,Top Agg Match (P&M),Top P Match UIDs,Top M Match UIDs,Top Agg Match UIDs
409,12304,12305,30-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MATS INTERNATIONAL.,"OFFICE NO 1 GROUND FLOOR AMNA PLAZA, MAIN PESHAWAR ROAD, RAWALPINDI.",PK - Pakistan,.,.,.,.,HANGZHOU ALLTEST BIOTECH CO LTD,,China,16000.0,0.0,USD,0.0,,0.0,,158.0,KG,COVID 19 ANTIGEN RAPID TEST NASOPHARYNGEAL SWAB 20TEST  KIT IVD  REF NO.INCPAC0502  LOT NO. COV21080165AC0  EXP 082023  BRAND JUSCHEK  ORIGIN USA  QTY10000 TEST WEIGHT 158 K,0.0,,,,,,IPAF,,,,0.0,,,,,,,,,,,12305,Pakistan Trade Atlas All 2021 HS 382200.csv,"nasopharyngeal,swab,antigen,rapid,juschek","{'juschek': 20, 'nasopharyngeal': 4, 'swab': 4, 'antigen': 4, 'rapid': 4}","alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou | alltest,biotech,hangzhou","{'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'} | {'alltest': 20, 'hangzhou': 20, 'biotech': '1ea'}",36.0,41.0,98.0,828,190 | 180 | 181 | 182 | 617 | 176 | 177 | 178 | 623 | 861 | 151 | 599 | 221 | 317,181
410,12307,12308,30-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,QIAGEN GMBH,,Germany,226.39,0.0,USD,0.0,,0.0,,2.0,KG,"SARSCOV2 N1N2 ASSAY KIT 600 QTY2 PCS EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12308,Pakistan Trade Atlas All 2021 HS 382200.csv,assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay | assay,{'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4} | {'assay': 4},"qiagen,gmbh | qiagen,gmbh","{'qiagen': 20, 'gmbh': 4} | {'qiagen': 20, 'gmbh': 4}",2.0,24.0,24.0,1253 | 84 | 1280 | 516 | 318 | 41 | 508 | 46 | 1017 | 51 | 582 | 921 | 682 | 1001 | 996 | 1015 | 637,514 | 515,514 | 515
411,12322,12323,30-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,QIAGEN GMBH,,Germany,1823.06,0.0,USD,0.0,,0.0,,5.0,KG,DIAGNOSTICS REAGNETSARTUS CTNG QSRGQ KIT 96 CE QTY 5 PCS,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12323,Pakistan Trade Atlas All 2021 HS 382200.csv,96,{'96': '1ea'},"qiagen,gmbh | qiagen,gmbh","{'qiagen': 20, 'gmbh': 4} | {'qiagen': 20, 'gmbh': 4}",1.0,24.0,24.0,1314,514 | 515,514 | 515
412,12326,12327,30-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOSPICARE SYSTEM,"45 MEZ FLOOR, NOBLE HEIGHTSMAIN UNIVERSITY ROAD KARACHI PAKISTAN",PK - Pakistan,.,.,.,.,ABBOTT GMBH,,United States,322.05,0.0,USD,0.0,,0.0,,3.0,KG,9N7880 SARSCOV2 CTL KIT FOR ALINITY M3 KITFOC,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,12327,Pakistan Trade Atlas All 2021 HS 382200.csv,alinity | alinity,{'alinity': '1ea'} | {'alinity': '1ea'},abbott | abbott | abbott | abbott | abbott | abbott,{'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20} | {'abbott': 20},0.5,10.0,21.0,32 | 33,916 | 17 | 18 | 32 | 33 | 975,32 | 33
413,12512,12513,29-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ROCHE PAKISTAN LTD,"37-C, Block 6, P.E.C.H.S P.O. Box 20021",PK - Karachi,+92 2134540731,+92 2134549563,.,www.roche.com.pk,ROCHE DIAGNOSTICS GMBH,,South Korea,280.8,0.0,USD,0.0,,0.0,,5.0,KG,SARS COV2 ANTIGEN CONTROL QTY 5 PCS BATCH NO CT3520111 MFG DT 251120 EXP DT 8522 EXP DT 8522,0.0,,,,,,KPAF,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12513,Pakistan Trade Atlas All 2021 HS 382200.csv,antigen | antigen,{'antigen': 4} | {'antigen': 4},"diagnostics,gmbh,roche | diagnostics,gmbh,roche | diagnostics,gmbh,roche","{'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'} | {'roche': 20, 'gmbh': 4, 'diagnostics': '1ea'}",4.0,25.0,46.0,44 | 187,893 | 911 | 914,256 | 643
414,12587,12588,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,2122.68,0.0,USD,0.0,,0.0,,21.0,KG,ARC  SARSCOVID2  IGM OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12588,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
415,12591,12592,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,OCEANIC INTL LOGISTIC HK LTD,,China,35126.56,0.0,USD,0.0,,0.0,,1106.0,KG,Nucleic Acid Extraction Reagent Real Time PCR Kit for NovelCoronavirus 2019nCoV,0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,12592,Pakistan Trade Atlas All 2021 HS 382200.csv,"time,real,pcr | time,real,pcr","{'time,real,pcr': '1ea'} | {'time,real,pcr': '1ea'}",hk,{'hk': '1ea'},3.0,0.14285714285714285,3.0,651 | 1057,435,651 | 1057
416,12592,12593,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,2527.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2   IGM  100T OUSECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12593,Pakistan Trade Atlas All 2021 HS 382200.csv,igm,{'igm': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1076,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
417,12600,12601,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,40.4,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2  CAL OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12601,Pakistan Trade Atlas All 2021 HS 382200.csv,,,"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.0,10.5,10.5,,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
418,12604,12605,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,10560.0,0.0,USD,0.0,,0.0,,64.0,KG,"ALPHA IVD COVID19 SAMPLING AND VIRAL RNA EXTRACTION KIT 150 EXTRACTIONSBOX LOTBCTT008 EXP052023 ,,,, QTY 64 KITS ,,,",0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,12605,Pakistan Trade Atlas All 2021 HS 382200.csv,"rna,extraction,viral,and","{'viral': 1, 'rna,extraction,and': '1ea'}",,,1.0,0.0,1.0,959,,959
419,12614,12615,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",SCHAZOO SPL CONSUMER HEALTHCARE,71-B C/2 GULBERG-III LAHORE LAHORE GULBERG TOWN,PK - Pakistan,.,.,.,.,GT MOLECULAR,,United States,260400.0,0.0,USD,0.0,,0.0,,162.0,KG,COVID19 REAL TIME PCR ASSAY TEST KIT..... DETAIL AS UNDER.... ITEM NAME RTq PCR  SARSCOV2  VARIANTS OF CONCERN MUTATIONAL SIGNATURE ASSAY KIT  200 RXNSS  CAT NO.100180  MFG D,0.0,,,,,,LPAF,,WASEEM ENTERPRISES (ONE-COUNTRY),,0.0,,,,,,,,,,,12615,Pakistan Trade Atlas All 2021 HS 382200.csv,"time,real,assay | time,real,assay | time,real,assay | time,real,pcr | time,real,pcr","{'assay': 4, 'time,real': '1ea'} | {'assay': 4, 'time,real': '1ea'} | {'assay': 4, 'time,real': '1ea'} | {'time,real,pcr': '1ea'} | {'time,real,pcr': '1ea'}",molecular | molecular | molecular | molecular | molecular | molecular | molecular | molecular,{'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'} | {'molecular': '1ea'},3.0,0.5,3.6666666666666665,196 | 498 | 941 | 651 | 1057,916 | 17 | 18 | 32 | 33 | 975 | 672 | 434,916
420,12626,12627,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,55.69,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2  CAL OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12627,Pakistan Trade Atlas All 2021 HS 382200.csv,,,"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",0.0,10.5,10.5,,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
421,12628,12629,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,BIOACTIVA DIAGNOSTICA,,Germany,7.67,0.0,USD,0.0,,0.0,,1.0,KG,"DIAGNOSTICS REAGENTSPHOENIX DX COVID19 VOC 4PLEX A 96TEST QTY1 KIT  FREE OF CHARGE SAMPLE EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12629,Pakistan Trade Atlas All 2021 HS 382200.csv,dx,{'dx': '1ea'},diagnostica | diagnostica,{'diagnostica': 4} | {'diagnostica': 4},1.0,2.0,2.0,1303,225 | 341,225 | 341
422,12630,12631,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,130892.15,0.0,USD,0.0,,0.0,,500.0,KG,BOSPHORE NOVEL CORONAVIRUS 2019VCOV DETECTION KIT V4 100RXNBOX QTY 500,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,12631,Pakistan Trade Atlas All 2021 HS 382200.csv,"detection,coronavirus,novel | detection,novel,coronavirus | detection,novel,coronavirus","{'detection': 1, 'coronavirus,novel': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'}",,,1.5,0.0,1.5,1326 | 1327 | 461,,1326 | 1327 | 461
423,12636,12637,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",EURONANO DIAGNOSTICS (PRIVATE) LIMITED,,PK - Pakistan,.,.,.,.,,,Turkey,70480.4,0.0,USD,0.0,,0.0,,200.0,KG,BOSPHORE NOVEL CORONAVIRUS 2019NCOV DETECTION KIT V2 100RXNBOX QTY 200,0.0,,,,,,KPAF,,PRMIER SERVICES INTERNATIONAL,,0.0,,,,,,,,,,,12637,Pakistan Trade Atlas All 2021 HS 382200.csv,"detection,coronavirus,novel | detection,novel,coronavirus | detection,novel,coronavirus","{'detection': 1, 'coronavirus,novel': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'} | {'detection': 1, 'novel,coronavirus': '1ea'}",,,1.5,0.0,1.5,1326 | 1327 | 461,,1326 | 1327 | 461
424,12660,12661,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,12613.0,0.0,USD,0.0,,0.0,,50.0,KG,ARC  SARSCOVID2  IGG  100T  OUS ECLIA  KIT,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12661,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
425,12674,12675,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,BIOACTIVA DIAGNOSTICA,,Germany,7.67,0.0,USD,0.0,,0.0,,1.0,KG,"PHOENIX DX SARSCOV2 P681R MULTIPLEX 96TEST QTY1 KIT  FREE OF CHARGE SAMPLE EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12675,Pakistan Trade Atlas All 2021 HS 382200.csv,dx,{'dx': '1ea'},diagnostica | diagnostica,{'diagnostica': 4} | {'diagnostica': 4},1.0,2.0,2.0,1303,225 | 341,225 | 341
426,12679,12680,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",AYYAN MOLECULAR PRODUCTS,"ADDRESS: 14-C FIRST FLOOR, CHAUBURJI CENTER, MULTAN ROAD. LAHORE, PAKISTAN.",PK - Pakistan,.,.,.,.,AHRAM BIOSYSTMES INC,,South Korea,215200.0,0.0,USD,0.0,,0.0,,100.0,KG,DIAGNOSTIC REAGENT COVID19 RT PCR KITS AND VIRAL RNA EXTRACTION KIT AS PER INVOICE,0.0,,,,,,LPAF,,,,0.0,,,,,,,,,,,12680,Pakistan Trade Atlas All 2021 HS 382200.csv,reagent,{'reagent': 4},biosystmes,{'biosystmes': '1ea'},2.0,0.5,2.0,1399,925,1399
427,12680,12681,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ABBOTT DIAGNOSTICS GMBH,,Ireland,112.6,0.0,USD,0.0,,0.0,,1.0,KG,ARC  SARSCOVID2 IGG  CONTROL OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12681,Pakistan Trade Atlas All 2021 HS 382200.csv,igg,{'igg': 4},"diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott | diagnostics,abbott","{'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'} | {'abbott': 20, 'diagnostics': '1ea'}",4.0,10.5,10.5,1075,70 | 72 | 73 | 74 | 330 | 951 | 430,70 | 72 | 73 | 74 | 330 | 951 | 430
428,12682,12683,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,BIOACTIVA DIAGNOSTICA,,Germany,7.67,0.0,USD,0.0,,0.0,,1.0,KG,"PHOENIX DX SARSCOV2 MUTANT  SCREEN N501Y 96TEST QTY1 KIT  FREE OF CHARGE SAMPLE EXEMPTION OF SRO 844, 1007 AND 1008 SERIAL  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12683,Pakistan Trade Atlas All 2021 HS 382200.csv,dx,{'dx': '1ea'},diagnostica | diagnostica,{'diagnostica': 4} | {'diagnostica': 4},1.0,2.0,2.0,1303,225 | 341,225 | 341
429,12685,12686,27-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",GERRYS INTERNATIONAL (PVT) LTD,"43/1/D, RAZI ROAD PECHS KARACHI, PAKISTAN TEL92512285612 FAX92512285608",PK - Pakistan,.,.,.,.,FEDEX  EXPRESS,,United Arab Emirates,149.97,0.0,USD,0.0,,0.0,,4.0,KG,774586981811 2019NCOVSPCRFREEZEDRIED,0.0,,,,,,LPFI,,ASHRAF & CO.  (GST 03-09-9883-072-55),,0.0,,,,,,,,,,,12686,Pakistan Trade Atlas All 2021 HS 382200.csv,,,,,0.0,0.0,0.0,,,
430,12688,12689,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",MOLECULAR BIOLOGY PRODUCT,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,LONZA WALKERSVILLE INC,,Canada,24710.0,0.0,USD,0.0,,0.0,,70.0,KG,REAL TIME PCR KIT QTY 70 KIT        LABORATORY PCR CONSUMABLES  USE FOR COVID19 TEST BRANDLONZA  ORIGIN IMPORTUSA,0.0,,,,,,KPFI,,,,0.0,,,,,,,,,,,12689,Pakistan Trade Atlas All 2021 HS 382200.csv,"time,real,pcr | time,real,pcr","{'time,real,pcr': '1ea'} | {'time,real,pcr': '1ea'}",,,3.0,0.0,3.0,651 | 1057,,651 | 1057
431,12698,12699,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",BRIOGEN (PVT) LTD,KARACHI PAKISTAN,PK - Pakistan,.,.,.,.,QIAGEN GMBH,,Germany,10529.15,0.0,USD,0.0,,0.0,,2.0,KG,"ARTUS SARSCOV2 PREPAMP UM KIT 768 QTY 2 PCS BATCH NO. 169034161 EXP DT. 4.10.21 EXEMPTION OF SRO 844, 1007 AND 1008 SERILA  10",0.0,,,,,,KPFI,,M/S. LINKS LOGISTICS,,0.0,,,,,,,,,,,12699,Pakistan Trade Atlas All 2021 HS 382200.csv,10,{'10': '1ea'},"qiagen,gmbh | qiagen,gmbh","{'qiagen': 20, 'gmbh': 4} | {'qiagen': 20, 'gmbh': 4}",0.5,24.0,24.0,1273,514 | 515,514 | 515
432,12708,12709,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",HOORA PHARMA,"G-143, Defence View, Phase-II, Shaheed-e-Millat Expressway,",PK - Karachi,+92 2135388251,+92 2135388249,info@hoorapharma.com,www.hoorapharma.com,GENRUI BIOTECH INC,,China,105841.8,0.0,USD,0.0,,0.0,,4167.0,KG,"Nucleic Acid Extraction Kit48Tkit, including 6 strips8set magnetic rod cover",0.0,,,,,,KPAF,,,,0.0,,,,,,,,,,,12709,Pakistan Trade Atlas All 2021 HS 382200.csv,"nucleic,acid","{'nucleic,acid': '1ea'}","genrui,biotech | genrui,biotech | genrui,biotech | genrui,biotech | genrui,biotech","{'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'} | {'genrui': 20, 'biotech': '1ea'}",2.0,21.0,21.0,144,603 | 625 | 816 | 822 | 636,603 | 625 | 816 | 822 | 636
433,12715,12716,26-08-2021,38220000,"Diagnostic or laboratory reagents on a backing, prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading 30.02 or 30.06, certified reference materials.",ABBOTT LABORATORIES PAKISTAN,"Opposite Radio Pakistan Transmission,Hyderabad Road, Landhi,",PK - Karachi,.,+92 2135046574,.,www.abbott.com.pk,ALERE NORTH AMERICA LLC,,United States,964248.0,0.0,USD,0.0,,0.0,,2400.0,KG,DIAGNOSTIC TEST KITID NOW COVID19 24T OUS,0.0,,,,,,KPAF,,MAHEM ENTERPRISES.,,0.0,,,,,,,,,,,12716,Pakistan Trade Atlas All 2021 HS 382200.csv,now | diagnostic,{'now': '1ea'} | {'diagnostic': '1ea'},north,{'north': 4},0.5,0.6666666666666666,0.6666666666666666,330 | 1338,837,837
